onset	duration	trialType	correct	stim_file
2	1.0	2.0	1	stim_2.png
14	1.0	5.0	1	stim_5.png
24	1.0	2.0	1	stim_2.png
34	1.0	4.0	1	stim_4.png
40	1.0	4.0	1	stim_4.png
56	1.0	5.0	1	stim_5.png
64	1.0	3.0	1	stim_3.png
82	1.0	4.0	1	stim_4.png
98	1.0	3.0	1	stim_3.png
108	1.0	5.0	1	stim_5.png
116	1.0	3.0	1	stim_3.png
134	1.0	3.0	1	stim_3.png
142	1.0	2.0	0	stim_2.png
150	1.0	2.0	1	stim_2.png
156	1.0	3.0	1	stim_3.png
164	1.0	3.0	1	stim_3.png
176	1.0	5.0	0	stim_5.png
184	1.0	5.0	1	stim_5.png
192	1.0	2.0	0	stim_2.png
206	1.0	2.0	1	stim_2.png
212	1.0	2.0	1	stim_2.png
218	1.0	5.0	1	stim_5.png
230	1.0	2.0	1	stim_2.png
244	1.0	5.0	1	stim_5.png
250	1.0	5.0	0	stim_5.png
268	1.0	5.0	1	stim_5.png
276	1.0	3.0	1	stim_3.png
282	1.0	2.0	1	stim_2.png
288	1.0	5.0	0	stim_5.png
302	1.0	2.0	1	stim_2.png
308	1.0	4.0	1	stim_4.png
326	1.0	4.0	1	stim_4.png
342	1.0	4.0	1	stim_4.png
348	1.0	3.0	1	stim_3.png
356	1.0	4.0	1	stim_4.png
366	1.0	4.0	0	stim_4.png
372	1.0	2.0	1	stim_2.png
386	1.0	4.0	1	stim_4.png
392	1.0	2.0	1	stim_2.png
404	1.0	4.0	1	stim_4.png
412	1.0	5.0	1	stim_5.png
418	1.0	4.0	1	stim_4.png
424	1.0	4.0	1	stim_4.png
430	1.0	3.0	1	stim_3.png
438	1.0	5.0	0	stim_5.png
444	1.0	3.0	1	stim_3.png
450	1.0	3.0	1	stim_3.png
466	1.0	3.0	1	stim_3.png
