onset	duration	trialType	correct	stim_file
2	1.0	3.0	1	stim_3.png
10	1.0	4.0	1	stim_4.png
18	1.0	2.0	1	stim_2.png
26	1.0	4.0	1	stim_4.png
38	1.0	3.0	1	stim_3.png
44	1.0	4.0	0	stim_4.png
62	1.0	3.0	1	stim_3.png
68	1.0	2.0	0	stim_2.png
76	1.0	4.0	1	stim_4.png
84	1.0	4.0	0	stim_4.png
100	1.0	3.0	1	stim_3.png
106	1.0	3.0	0	stim_3.png
124	1.0	5.0	1	stim_5.png
134	1.0	2.0	0	stim_2.png
148	1.0	4.0	1	stim_4.png
156	1.0	2.0	1	stim_2.png
162	1.0	2.0	1	stim_2.png
168	1.0	3.0	0	stim_3.png
178	1.0	3.0	1	stim_3.png
184	1.0	3.0	0	stim_3.png
190	1.0	4.0	1	stim_4.png
196	1.0	5.0	0	stim_5.png
204	1.0	3.0	1	stim_3.png
214	1.0	2.0	1	stim_2.png
220	1.0	4.0	0	stim_4.png
228	1.0	4.0	0	stim_4.png
246	1.0	5.0	0	stim_5.png
254	1.0	3.0	1	stim_3.png
260	1.0	5.0	0	stim_5.png
276	1.0	5.0	1	stim_5.png
284	1.0	3.0	1	stim_3.png
290	1.0	4.0	1	stim_4.png
298	1.0	2.0	0	stim_2.png
304	1.0	4.0	1	stim_4.png
316	1.0	5.0	1	stim_5.png
322	1.0	2.0	1	stim_2.png
338	1.0	2.0	0	stim_2.png
344	1.0	5.0	1	stim_5.png
350	1.0	5.0	1	stim_5.png
356	1.0	2.0	1	stim_2.png
370	1.0	2.0	1	stim_2.png
384	1.0	5.0	0	stim_5.png
392	1.0	2.0	1	stim_2.png
404	1.0	5.0	1	stim_5.png
418	1.0	3.0	1	stim_3.png
428	1.0	4.0	0	stim_4.png
444	1.0	5.0	0	stim_5.png
456	1.0	5.0	1	stim_5.png
