onset	duration	trialType	correct	stim_file
2	1.0	2.0	1	stim_2.png
20	1.0	4.0	1	stim_4.png
28	1.0	5.0	1	stim_5.png
34	1.0	4.0	1	stim_4.png
46	1.0	2.0	1	stim_2.png
62	1.0	3.0	1	stim_3.png
68	1.0	4.0	1	stim_4.png
84	1.0	5.0	1	stim_5.png
90	1.0	2.0	1	stim_2.png
96	1.0	4.0	1	stim_4.png
114	1.0	5.0	1	stim_5.png
124	1.0	2.0	1	stim_2.png
136	1.0	4.0	1	stim_4.png
144	1.0	3.0	1	stim_3.png
162	1.0	5.0	1	stim_5.png
170	1.0	2.0	1	stim_2.png
180	1.0	2.0	1	stim_2.png
188	1.0	5.0	1	stim_5.png
194	1.0	2.0	1	stim_2.png
208	1.0	3.0	1	stim_3.png
214	1.0	4.0	1	stim_4.png
224	1.0	2.0	1	stim_2.png
232	1.0	3.0	1	stim_3.png
238	1.0	5.0	1	stim_5.png
244	1.0	5.0	1	stim_5.png
258	1.0	4.0	1	stim_4.png
272	1.0	2.0	1	stim_2.png
280	1.0	5.0	1	stim_5.png
286	1.0	3.0	1	stim_3.png
296	1.0	4.0	1	stim_4.png
314	1.0	2.0	1	stim_2.png
320	1.0	4.0	1	stim_4.png
326	1.0	5.0	1	stim_5.png
332	1.0	3.0	1	stim_3.png
338	1.0	3.0	1	stim_3.png
350	1.0	4.0	1	stim_4.png
356	1.0	2.0	1	stim_2.png
362	1.0	2.0	1	stim_2.png
370	1.0	3.0	0	stim_3.png
378	1.0	3.0	1	stim_3.png
386	1.0	3.0	1	stim_3.png
394	1.0	4.0	1	stim_4.png
406	1.0	5.0	1	stim_5.png
414	1.0	5.0	1	stim_5.png
428	1.0	3.0	0	stim_3.png
436	1.0	3.0	1	stim_3.png
452	1.0	4.0	1	stim_4.png
458	1.0	5.0	1	stim_5.png
