onset	duration	trialType	correct	stim_file
2	1.0	2.0	1	stim_2.png
8	1.0	3.0	1	stim_3.png
14	1.0	2.0	1	stim_2.png
22	1.0	3.0	1	stim_3.png
38	1.0	3.0	1	stim_3.png
44	1.0	4.0	1	stim_4.png
50	1.0	4.0	1	stim_4.png
66	1.0	4.0	1	stim_4.png
84	1.0	4.0	1	stim_4.png
92	1.0	4.0	1	stim_4.png
104	1.0	4.0	1	stim_4.png
110	1.0	5.0	1	stim_5.png
118	1.0	4.0	1	stim_4.png
126	1.0	5.0	1	stim_5.png
138	1.0	3.0	1	stim_3.png
148	1.0	3.0	1	stim_3.png
166	1.0	5.0	1	stim_5.png
180	1.0	5.0	1	stim_5.png
188	1.0	5.0	1	stim_5.png
196	1.0	3.0	1	stim_3.png
202	1.0	3.0	1	stim_3.png
212	1.0	2.0	1	stim_2.png
224	1.0	5.0	1	stim_5.png
238	1.0	3.0	1	stim_3.png
254	1.0	5.0	1	stim_5.png
268	1.0	4.0	1	stim_4.png
276	1.0	3.0	1	stim_3.png
282	1.0	2.0	1	stim_2.png
290	1.0	4.0	1	stim_4.png
300	1.0	2.0	1	stim_2.png
318	1.0	2.0	1	stim_2.png
332	1.0	2.0	1	stim_2.png
338	1.0	5.0	1	stim_5.png
344	1.0	4.0	1	stim_4.png
350	1.0	5.0	1	stim_5.png
358	1.0	5.0	1	stim_5.png
364	1.0	5.0	1	stim_5.png
372	1.0	3.0	1	stim_3.png
380	1.0	2.0	1	stim_2.png
386	1.0	2.0	1	stim_2.png
392	1.0	2.0	1	stim_2.png
404	1.0	3.0	1	stim_3.png
414	1.0	2.0	1	stim_2.png
420	1.0	4.0	1	stim_4.png
426	1.0	2.0	1	stim_2.png
432	1.0	4.0	1	stim_4.png
450	1.0	3.0	1	stim_3.png
466	1.0	5.0	1	stim_5.png
