onset	duration	trialType	correct	stim_file
2	1.0	4.0	1	stim_4.png
12	1.0	5.0	1	stim_5.png
20	1.0	2.0	1	stim_2.png
26	1.0	4.0	1	stim_4.png
34	1.0	5.0	1	stim_5.png
50	1.0	2.0	1	stim_2.png
56	1.0	4.0	0	stim_4.png
64	1.0	5.0	1	stim_5.png
76	1.0	5.0	1	stim_5.png
84	1.0	2.0	1	stim_2.png
102	1.0	4.0	1	stim_4.png
108	1.0	4.0	1	stim_4.png
122	1.0	2.0	1	stim_2.png
128	1.0	5.0	1	stim_5.png
144	1.0	4.0	1	stim_4.png
160	1.0	3.0	1	stim_3.png
166	1.0	5.0	1	stim_5.png
172	1.0	3.0	1	stim_3.png
186	1.0	5.0	1	stim_5.png
192	1.0	3.0	1	stim_3.png
200	1.0	5.0	1	stim_5.png
208	1.0	3.0	1	stim_3.png
214	1.0	3.0	1	stim_3.png
228	1.0	2.0	1	stim_2.png
236	1.0	3.0	1	stim_3.png
254	1.0	3.0	1	stim_3.png
268	1.0	2.0	1	stim_2.png
278	1.0	3.0	1	stim_3.png
288	1.0	2.0	1	stim_2.png
294	1.0	3.0	1	stim_3.png
302	1.0	4.0	1	stim_4.png
308	1.0	5.0	1	stim_5.png
320	1.0	2.0	1	stim_2.png
328	1.0	2.0	1	stim_2.png
340	1.0	4.0	1	stim_4.png
348	1.0	3.0	1	stim_3.png
354	1.0	4.0	1	stim_4.png
360	1.0	5.0	1	stim_5.png
366	1.0	3.0	1	stim_3.png
376	1.0	2.0	1	stim_2.png
384	1.0	5.0	1	stim_5.png
400	1.0	4.0	0	stim_4.png
406	1.0	3.0	1	stim_3.png
424	1.0	4.0	1	stim_4.png
436	1.0	5.0	1	stim_5.png
444	1.0	2.0	1	stim_2.png
450	1.0	4.0	1	stim_4.png
468	1.0	2.0	1	stim_2.png
