onset	duration	trialType	correct	stim_file
2	1.0	5.0	1	stim_5.png
12	1.0	3.0	1	stim_3.png
30	1.0	5.0	0	stim_5.png
46	1.0	2.0	1	stim_2.png
52	1.0	5.0	1	stim_5.png
60	1.0	4.0	1	stim_4.png
66	1.0	2.0	1	stim_2.png
74	1.0	5.0	0	stim_5.png
84	1.0	3.0	0	stim_3.png
92	1.0	2.0	1	stim_2.png
98	1.0	2.0	1	stim_2.png
104	1.0	5.0	0	stim_5.png
110	1.0	4.0	1	stim_4.png
116	1.0	4.0	1	stim_4.png
124	1.0	4.0	1	stim_4.png
130	1.0	3.0	1	stim_3.png
138	1.0	4.0	1	stim_4.png
146	1.0	3.0	1	stim_3.png
154	1.0	2.0	0	stim_2.png
160	1.0	3.0	1	stim_3.png
168	1.0	2.0	1	stim_2.png
186	1.0	3.0	1	stim_3.png
194	1.0	2.0	1	stim_2.png
202	1.0	5.0	1	stim_5.png
218	1.0	5.0	1	stim_5.png
228	1.0	3.0	1	stim_3.png
236	1.0	3.0	1	stim_3.png
244	1.0	4.0	0	stim_4.png
250	1.0	3.0	1	stim_3.png
260	1.0	5.0	1	stim_5.png
266	1.0	2.0	1	stim_2.png
272	1.0	4.0	1	stim_4.png
278	1.0	5.0	1	stim_5.png
292	1.0	3.0	1	stim_3.png
304	1.0	2.0	1	stim_2.png
310	1.0	4.0	1	stim_4.png
326	1.0	4.0	1	stim_4.png
338	1.0	2.0	1	stim_2.png
352	1.0	2.0	1	stim_2.png
370	1.0	4.0	1	stim_4.png
388	1.0	4.0	1	stim_4.png
394	1.0	4.0	0	stim_4.png
406	1.0	5.0	1	stim_5.png
420	1.0	2.0	1	stim_2.png
432	1.0	3.0	1	stim_3.png
438	1.0	5.0	1	stim_5.png
444	1.0	5.0	1	stim_5.png
460	1.0	3.0	1	stim_3.png
