onset	duration	trialType	correct	stim_file
2	1.0	4.0	1	stim_4.png
10	1.0	2.0	1	stim_2.png
16	1.0	2.0	1	stim_2.png
22	1.0	2.0	1	stim_2.png
28	1.0	4.0	1	stim_4.png
34	1.0	3.0	1	stim_3.png
46	1.0	3.0	1	stim_3.png
52	1.0	2.0	1	stim_2.png
62	1.0	3.0	1	stim_3.png
74	1.0	2.0	1	stim_2.png
82	1.0	5.0	1	stim_5.png
88	1.0	5.0	1	stim_5.png
96	1.0	4.0	1	stim_4.png
108	1.0	3.0	1	stim_3.png
114	1.0	5.0	1	stim_5.png
122	1.0	2.0	1	stim_2.png
132	1.0	5.0	1	stim_5.png
150	1.0	2.0	1	stim_2.png
158	1.0	3.0	1	stim_3.png
166	1.0	4.0	1	stim_4.png
182	1.0	5.0	1	stim_5.png
188	1.0	4.0	1	stim_4.png
204	1.0	2.0	1	stim_2.png
220	1.0	2.0	1	stim_2.png
226	1.0	5.0	1	stim_5.png
234	1.0	5.0	1	stim_5.png
246	1.0	4.0	1	stim_4.png
260	1.0	3.0	1	stim_3.png
268	1.0	2.0	1	stim_2.png
286	1.0	5.0	1	stim_5.png
292	1.0	5.0	1	stim_5.png
300	1.0	2.0	1	stim_2.png
306	1.0	5.0	1	stim_5.png
312	1.0	5.0	1	stim_5.png
320	1.0	5.0	1	stim_5.png
328	1.0	3.0	1	stim_3.png
344	1.0	3.0	1	stim_3.png
350	1.0	4.0	1	stim_4.png
356	1.0	2.0	1	stim_2.png
362	1.0	4.0	1	stim_4.png
376	1.0	3.0	1	stim_3.png
386	1.0	4.0	1	stim_4.png
400	1.0	3.0	1	stim_3.png
410	1.0	4.0	1	stim_4.png
416	1.0	4.0	1	stim_4.png
430	1.0	3.0	1	stim_3.png
448	1.0	4.0	1	stim_4.png
466	1.0	3.0	1	stim_3.png
