onset	duration	trialType	correct	stim_file
2	1.0	5.0	1	stim_5.png
10	1.0	3.0	1	stim_3.png
18	1.0	4.0	1	stim_4.png
26	1.0	5.0	1	stim_5.png
44	1.0	3.0	1	stim_3.png
50	1.0	5.0	0	stim_5.png
68	1.0	5.0	1	stim_5.png
76	1.0	5.0	1	stim_5.png
82	1.0	3.0	1	stim_3.png
90	1.0	4.0	1	stim_4.png
102	1.0	5.0	1	stim_5.png
110	1.0	3.0	1	stim_3.png
126	1.0	2.0	1	stim_2.png
132	1.0	2.0	1	stim_2.png
142	1.0	5.0	0	stim_5.png
154	1.0	2.0	1	stim_2.png
160	1.0	5.0	1	stim_5.png
166	1.0	4.0	0	stim_4.png
178	1.0	4.0	1	stim_4.png
192	1.0	5.0	1	stim_5.png
210	1.0	4.0	0	stim_4.png
218	1.0	2.0	1	stim_2.png
224	1.0	3.0	1	stim_3.png
230	1.0	4.0	0	stim_4.png
236	1.0	2.0	1	stim_2.png
242	1.0	2.0	0	stim_2.png
248	1.0	3.0	1	stim_3.png
258	1.0	3.0	1	stim_3.png
276	1.0	4.0	1	stim_4.png
284	1.0	5.0	1	stim_5.png
292	1.0	2.0	1	stim_2.png
298	1.0	5.0	0	stim_5.png
306	1.0	4.0	1	stim_4.png
320	1.0	3.0	1	stim_3.png
326	1.0	2.0	0	stim_2.png
332	1.0	3.0	1	stim_3.png
346	1.0	4.0	1	stim_4.png
362	1.0	5.0	1	stim_5.png
370	1.0	2.0	1	stim_2.png
382	1.0	3.0	1	stim_3.png
392	1.0	2.0	1	stim_2.png
406	1.0	4.0	1	stim_4.png
422	1.0	2.0	1	stim_2.png
428	1.0	4.0	1	stim_4.png
436	1.0	3.0	1	stim_3.png
442	1.0	3.0	1	stim_3.png
448	1.0	4.0	0	stim_4.png
464	1.0	2.0	1	stim_2.png
