onset	duration	trialType	correct	stim_file
2	1.0	3.0	1	stim_3.png
10	1.0	5.0	1	stim_5.png
16	1.0	4.0	1	stim_4.png
26	1.0	5.0	1	stim_5.png
38	1.0	2.0	1	stim_2.png
44	1.0	4.0	1	stim_4.png
50	1.0	2.0	1	stim_2.png
64	1.0	4.0	1	stim_4.png
70	1.0	5.0	1	stim_5.png
84	1.0	3.0	1	stim_3.png
100	1.0	4.0	1	stim_4.png
112	1.0	3.0	1	stim_3.png
122	1.0	3.0	1	stim_3.png
130	1.0	5.0	1	stim_5.png
146	1.0	5.0	1	stim_5.png
154	1.0	4.0	1	stim_4.png
162	1.0	5.0	1	stim_5.png
180	1.0	3.0	1	stim_3.png
186	1.0	4.0	1	stim_4.png
204	1.0	2.0	1	stim_2.png
210	1.0	3.0	1	stim_3.png
216	1.0	2.0	1	stim_2.png
222	1.0	2.0	1	stim_2.png
230	1.0	3.0	1	stim_3.png
238	1.0	4.0	1	stim_4.png
256	1.0	5.0	1	stim_5.png
268	1.0	3.0	1	stim_3.png
276	1.0	4.0	1	stim_4.png
292	1.0	5.0	1	stim_5.png
300	1.0	2.0	1	stim_2.png
318	1.0	4.0	1	stim_4.png
326	1.0	4.0	1	stim_4.png
332	1.0	3.0	1	stim_3.png
348	1.0	3.0	1	stim_3.png
354	1.0	2.0	0	stim_2.png
360	1.0	5.0	1	stim_5.png
374	1.0	4.0	1	stim_4.png
386	1.0	2.0	1	stim_2.png
396	1.0	5.0	1	stim_5.png
410	1.0	4.0	1	stim_4.png
420	1.0	2.0	1	stim_2.png
426	1.0	5.0	1	stim_5.png
432	1.0	3.0	1	stim_3.png
440	1.0	2.0	1	stim_2.png
448	1.0	5.0	1	stim_5.png
456	1.0	3.0	1	stim_3.png
462	1.0	2.0	1	stim_2.png
468	1.0	2.0	1	stim_2.png
