onset	duration	trialType	correct	stim_file
2	1.0	2.0	1	stim_2.png
10	1.0	2.0	1	stim_2.png
24	1.0	4.0	1	stim_4.png
30	1.0	3.0	1	stim_3.png
48	1.0	5.0	1	stim_5.png
62	1.0	2.0	1	stim_2.png
70	1.0	2.0	1	stim_2.png
86	1.0	3.0	1	stim_3.png
98	1.0	5.0	1	stim_5.png
108	1.0	5.0	1	stim_5.png
118	1.0	2.0	1	stim_2.png
126	1.0	4.0	1	stim_4.png
134	1.0	5.0	1	stim_5.png
150	1.0	4.0	1	stim_4.png
166	1.0	3.0	1	stim_3.png
176	1.0	2.0	1	stim_2.png
184	1.0	4.0	1	stim_4.png
190	1.0	2.0	1	stim_2.png
198	1.0	5.0	1	stim_5.png
208	1.0	3.0	1	stim_3.png
226	1.0	4.0	1	stim_4.png
240	1.0	3.0	1	stim_3.png
252	1.0	3.0	1	stim_3.png
258	1.0	2.0	1	stim_2.png
264	1.0	5.0	1	stim_5.png
272	1.0	4.0	1	stim_4.png
278	1.0	3.0	1	stim_3.png
286	1.0	5.0	1	stim_5.png
292	1.0	5.0	1	stim_5.png
298	1.0	3.0	1	stim_3.png
304	1.0	4.0	1	stim_4.png
310	1.0	4.0	1	stim_4.png
322	1.0	2.0	1	stim_2.png
338	1.0	4.0	1	stim_4.png
356	1.0	5.0	1	stim_5.png
362	1.0	5.0	1	stim_5.png
368	1.0	3.0	1	stim_3.png
386	1.0	3.0	1	stim_3.png
398	1.0	4.0	1	stim_4.png
406	1.0	4.0	1	stim_4.png
420	1.0	2.0	1	stim_2.png
426	1.0	4.0	1	stim_4.png
434	1.0	3.0	1	stim_3.png
442	1.0	5.0	1	stim_5.png
448	1.0	5.0	1	stim_5.png
456	1.0	2.0	1	stim_2.png
462	1.0	2.0	1	stim_2.png
468	1.0	3.0	1	stim_3.png
