onset	duration	trialType	correct	stim_file
2	1.0	4.0	1	stim_4.png
18	1.0	5.0	1	stim_5.png
28	1.0	3.0	1	stim_3.png
34	1.0	5.0	1	stim_5.png
40	1.0	4.0	1	stim_4.png
46	1.0	4.0	1	stim_4.png
54	1.0	5.0	1	stim_5.png
64	1.0	4.0	1	stim_4.png
72	1.0	3.0	1	stim_3.png
78	1.0	5.0	1	stim_5.png
96	1.0	3.0	1	stim_3.png
102	1.0	3.0	1	stim_3.png
120	1.0	3.0	1	stim_3.png
138	1.0	2.0	1	stim_2.png
144	1.0	2.0	1	stim_2.png
152	1.0	3.0	1	stim_3.png
160	1.0	4.0	1	stim_4.png
166	1.0	2.0	1	stim_2.png
184	1.0	4.0	1	stim_4.png
192	1.0	3.0	1	stim_3.png
198	1.0	3.0	1	stim_3.png
214	1.0	5.0	1	stim_5.png
224	1.0	4.0	1	stim_4.png
230	1.0	5.0	1	stim_5.png
236	1.0	4.0	1	stim_4.png
244	1.0	4.0	1	stim_4.png
258	1.0	4.0	1	stim_4.png
272	1.0	2.0	1	stim_2.png
280	1.0	4.0	1	stim_4.png
288	1.0	3.0	1	stim_3.png
294	1.0	5.0	1	stim_5.png
308	1.0	2.0	1	stim_2.png
316	1.0	2.0	1	stim_2.png
328	1.0	2.0	1	stim_2.png
344	1.0	4.0	1	stim_4.png
350	1.0	5.0	1	stim_5.png
356	1.0	2.0	1	stim_2.png
368	1.0	5.0	1	stim_5.png
384	1.0	3.0	1	stim_3.png
396	1.0	2.0	1	stim_2.png
408	1.0	3.0	1	stim_3.png
418	1.0	5.0	1	stim_5.png
424	1.0	2.0	1	stim_2.png
430	1.0	5.0	1	stim_5.png
438	1.0	3.0	1	stim_3.png
446	1.0	2.0	1	stim_2.png
452	1.0	2.0	1	stim_2.png
466	1.0	5.0	1	stim_5.png
