onset	duration	trialType	correct	stim_file
2	1.0	3.0	1	stim_3.png
20	1.0	5.0	1	stim_5.png
28	1.0	4.0	1	stim_4.png
34	1.0	5.0	1	stim_5.png
42	1.0	3.0	1	stim_3.png
50	1.0	2.0	1	stim_2.png
66	1.0	4.0	1	stim_4.png
82	1.0	2.0	1	stim_2.png
88	1.0	4.0	1	stim_4.png
104	1.0	4.0	1	stim_4.png
110	1.0	2.0	1	stim_2.png
126	1.0	5.0	1	stim_5.png
138	1.0	2.0	1	stim_2.png
144	1.0	2.0	1	stim_2.png
150	1.0	5.0	1	stim_5.png
158	1.0	3.0	1	stim_3.png
164	1.0	3.0	1	stim_3.png
170	1.0	3.0	1	stim_3.png
180	1.0	5.0	1	stim_5.png
192	1.0	2.0	1	stim_2.png
200	1.0	2.0	1	stim_2.png
208	1.0	3.0	1	stim_3.png
222	1.0	2.0	1	stim_2.png
230	1.0	3.0	1	stim_3.png
236	1.0	4.0	1	stim_4.png
244	1.0	2.0	1	stim_2.png
250	1.0	4.0	1	stim_4.png
260	1.0	3.0	1	stim_3.png
266	1.0	4.0	1	stim_4.png
276	1.0	5.0	1	stim_5.png
288	1.0	5.0	1	stim_5.png
302	1.0	4.0	1	stim_4.png
308	1.0	3.0	1	stim_3.png
314	1.0	4.0	1	stim_4.png
328	1.0	2.0	1	stim_2.png
336	1.0	3.0	1	stim_3.png
346	1.0	4.0	1	stim_4.png
352	1.0	5.0	1	stim_5.png
364	1.0	4.0	1	stim_4.png
372	1.0	4.0	1	stim_4.png
378	1.0	3.0	1	stim_3.png
396	1.0	5.0	1	stim_5.png
414	1.0	2.0	1	stim_2.png
422	1.0	2.0	1	stim_2.png
440	1.0	5.0	1	stim_5.png
446	1.0	5.0	1	stim_5.png
454	1.0	3.0	1	stim_3.png
468	1.0	5.0	1	stim_5.png
