onset	duration	trialType	correct	stim_file
2	1.0	3.0	1	stim_3.png
16	1.0	3.0	1	stim_3.png
32	1.0	2.0	1	stim_2.png
40	1.0	5.0	1	stim_5.png
54	1.0	3.0	1	stim_3.png
72	1.0	4.0	0	stim_4.png
78	1.0	5.0	1	stim_5.png
92	1.0	5.0	1	stim_5.png
98	1.0	2.0	1	stim_2.png
108	1.0	3.0	1	stim_3.png
114	1.0	3.0	1	stim_3.png
120	1.0	2.0	1	stim_2.png
126	1.0	4.0	1	stim_4.png
134	1.0	3.0	1	stim_3.png
150	1.0	4.0	1	stim_4.png
158	1.0	5.0	1	stim_5.png
174	1.0	5.0	1	stim_5.png
186	1.0	4.0	0	stim_4.png
204	1.0	4.0	0	stim_4.png
218	1.0	4.0	1	stim_4.png
236	1.0	2.0	1	stim_2.png
242	1.0	2.0	1	stim_2.png
254	1.0	2.0	1	stim_2.png
262	1.0	5.0	1	stim_5.png
270	1.0	2.0	0	stim_2.png
276	1.0	5.0	1	stim_5.png
284	1.0	3.0	1	stim_3.png
290	1.0	2.0	1	stim_2.png
296	1.0	5.0	1	stim_5.png
304	1.0	4.0	1	stim_4.png
310	1.0	2.0	1	stim_2.png
316	1.0	3.0	1	stim_3.png
326	1.0	3.0	1	stim_3.png
334	1.0	3.0	1	stim_3.png
342	1.0	3.0	1	stim_3.png
354	1.0	2.0	1	stim_2.png
360	1.0	4.0	1	stim_4.png
370	1.0	3.0	1	stim_3.png
376	1.0	5.0	1	stim_5.png
386	1.0	4.0	1	stim_4.png
394	1.0	5.0	1	stim_5.png
410	1.0	4.0	1	stim_4.png
422	1.0	4.0	1	stim_4.png
440	1.0	2.0	1	stim_2.png
446	1.0	5.0	1	stim_5.png
452	1.0	4.0	0	stim_4.png
458	1.0	2.0	1	stim_2.png
466	1.0	5.0	1	stim_5.png
