onset	duration	trialType	correct	stim_file
2	1.0	4.0	1	stim_4.png
8	1.0	2.0	1	stim_2.png
20	1.0	5.0	1	stim_5.png
26	1.0	4.0	1	stim_4.png
34	1.0	5.0	1	stim_5.png
40	1.0	2.0	1	stim_2.png
58	1.0	3.0	1	stim_3.png
64	1.0	3.0	1	stim_3.png
70	1.0	4.0	0	stim_4.png
78	1.0	5.0	1	stim_5.png
88	1.0	3.0	1	stim_3.png
96	1.0	4.0	1	stim_4.png
108	1.0	2.0	1	stim_2.png
116	1.0	5.0	1	stim_5.png
130	1.0	2.0	1	stim_2.png
136	1.0	3.0	1	stim_3.png
144	1.0	2.0	1	stim_2.png
150	1.0	5.0	1	stim_5.png
158	1.0	5.0	1	stim_5.png
164	1.0	2.0	1	stim_2.png
178	1.0	2.0	1	stim_2.png
196	1.0	4.0	1	stim_4.png
202	1.0	4.0	1	stim_4.png
212	1.0	4.0	1	stim_4.png
230	1.0	5.0	1	stim_5.png
236	1.0	3.0	1	stim_3.png
244	1.0	2.0	1	stim_2.png
258	1.0	3.0	1	stim_3.png
264	1.0	5.0	1	stim_5.png
276	1.0	2.0	1	stim_2.png
282	1.0	4.0	1	stim_4.png
300	1.0	2.0	1	stim_2.png
306	1.0	5.0	1	stim_5.png
314	1.0	4.0	1	stim_4.png
326	1.0	3.0	1	stim_3.png
334	1.0	2.0	1	stim_2.png
350	1.0	5.0	0	stim_5.png
358	1.0	3.0	1	stim_3.png
374	1.0	5.0	1	stim_5.png
384	1.0	2.0	1	stim_2.png
398	1.0	3.0	1	stim_3.png
404	1.0	5.0	1	stim_5.png
410	1.0	4.0	1	stim_4.png
418	1.0	4.0	1	stim_4.png
424	1.0	4.0	1	stim_4.png
432	1.0	3.0	1	stim_3.png
442	1.0	3.0	1	stim_3.png
458	1.0	3.0	1	stim_3.png
