onset	duration	trialType	correct	stim_file
2	1.0	2.0	1	stim_2.png
16	1.0	3.0	1	stim_3.png
22	1.0	4.0	1	stim_4.png
34	1.0	2.0	1	stim_2.png
42	1.0	2.0	1	stim_2.png
60	1.0	4.0	1	stim_4.png
72	1.0	5.0	1	stim_5.png
80	1.0	3.0	1	stim_3.png
88	1.0	2.0	1	stim_2.png
100	1.0	3.0	1	stim_3.png
116	1.0	2.0	1	stim_2.png
124	1.0	3.0	1	stim_3.png
134	1.0	3.0	1	stim_3.png
152	1.0	2.0	1	stim_2.png
170	1.0	2.0	1	stim_2.png
178	1.0	5.0	1	stim_5.png
192	1.0	2.0	1	stim_2.png
208	1.0	4.0	1	stim_4.png
214	1.0	5.0	1	stim_5.png
224	1.0	4.0	1	stim_4.png
230	1.0	3.0	1	stim_3.png
236	1.0	5.0	1	stim_5.png
254	1.0	4.0	1	stim_4.png
268	1.0	5.0	1	stim_5.png
276	1.0	2.0	1	stim_2.png
286	1.0	3.0	1	stim_3.png
292	1.0	5.0	1	stim_5.png
306	1.0	2.0	1	stim_2.png
314	1.0	2.0	1	stim_2.png
322	1.0	3.0	1	stim_3.png
328	1.0	5.0	1	stim_5.png
334	1.0	3.0	1	stim_3.png
340	1.0	3.0	1	stim_3.png
352	1.0	4.0	0	stim_4.png
360	1.0	4.0	1	stim_4.png
366	1.0	5.0	1	stim_5.png
372	1.0	5.0	1	stim_5.png
378	1.0	5.0	1	stim_5.png
394	1.0	4.0	1	stim_4.png
400	1.0	5.0	1	stim_5.png
410	1.0	5.0	1	stim_5.png
418	1.0	3.0	1	stim_3.png
426	1.0	2.0	1	stim_2.png
442	1.0	3.0	1	stim_3.png
448	1.0	4.0	1	stim_4.png
454	1.0	4.0	1	stim_4.png
460	1.0	4.0	1	stim_4.png
466	1.0	4.0	1	stim_4.png
