onset	duration	trialType	correct	stim_file
2	1.0	3.0	1	stim_3.png
16	1.0	2.0	1	stim_2.png
24	1.0	5.0	1	stim_5.png
32	1.0	3.0	1	stim_3.png
38	1.0	2.0	1	stim_2.png
52	1.0	2.0	1	stim_2.png
58	1.0	4.0	1	stim_4.png
64	1.0	2.0	1	stim_2.png
82	1.0	3.0	1	stim_3.png
98	1.0	4.0	1	stim_4.png
104	1.0	4.0	1	stim_4.png
112	1.0	3.0	1	stim_3.png
124	1.0	5.0	1	stim_5.png
132	1.0	2.0	1	stim_2.png
148	1.0	3.0	1	stim_3.png
154	1.0	5.0	1	stim_5.png
172	1.0	5.0	1	stim_5.png
184	1.0	3.0	0	stim_3.png
190	1.0	4.0	1	stim_4.png
200	1.0	4.0	1	stim_4.png
206	1.0	2.0	1	stim_2.png
214	1.0	4.0	1	stim_4.png
222	1.0	2.0	1	stim_2.png
228	1.0	4.0	1	stim_4.png
236	1.0	4.0	1	stim_4.png
242	1.0	4.0	1	stim_4.png
248	1.0	3.0	1	stim_3.png
266	1.0	5.0	1	stim_5.png
272	1.0	2.0	1	stim_2.png
284	1.0	4.0	1	stim_4.png
290	1.0	2.0	1	stim_2.png
298	1.0	5.0	1	stim_5.png
308	1.0	5.0	1	stim_5.png
314	1.0	3.0	1	stim_3.png
322	1.0	3.0	1	stim_3.png
336	1.0	3.0	1	stim_3.png
352	1.0	5.0	1	stim_5.png
370	1.0	5.0	1	stim_5.png
386	1.0	2.0	1	stim_2.png
392	1.0	5.0	1	stim_5.png
398	1.0	3.0	1	stim_3.png
406	1.0	2.0	1	stim_2.png
414	1.0	4.0	1	stim_4.png
426	1.0	3.0	1	stim_3.png
434	1.0	2.0	1	stim_2.png
444	1.0	5.0	1	stim_5.png
458	1.0	5.0	1	stim_5.png
468	1.0	4.0	1	stim_4.png
