onset	duration	trialType	correct	stim_file
2	1.0	3.0	1	stim_3.png
8	1.0	3.0	1	stim_3.png
14	1.0	4.0	1	stim_4.png
22	1.0	5.0	1	stim_5.png
30	1.0	5.0	1	stim_5.png
38	1.0	5.0	1	stim_5.png
44	1.0	3.0	1	stim_3.png
52	1.0	3.0	1	stim_3.png
58	1.0	5.0	1	stim_5.png
68	1.0	5.0	1	stim_5.png
78	1.0	4.0	1	stim_4.png
94	1.0	5.0	1	stim_5.png
112	1.0	4.0	1	stim_4.png
118	1.0	4.0	1	stim_4.png
124	1.0	2.0	1	stim_2.png
134	1.0	4.0	1	stim_4.png
140	1.0	3.0	1	stim_3.png
146	1.0	5.0	1	stim_5.png
162	1.0	2.0	1	stim_2.png
178	1.0	5.0	1	stim_5.png
186	1.0	2.0	1	stim_2.png
204	1.0	4.0	1	stim_4.png
210	1.0	4.0	1	stim_4.png
228	1.0	5.0	1	stim_5.png
234	1.0	5.0	1	stim_5.png
242	1.0	2.0	1	stim_2.png
248	1.0	3.0	1	stim_3.png
262	1.0	2.0	1	stim_2.png
270	1.0	4.0	1	stim_4.png
280	1.0	3.0	1	stim_3.png
298	1.0	5.0	1	stim_5.png
304	1.0	2.0	1	stim_2.png
312	1.0	3.0	1	stim_3.png
326	1.0	5.0	1	stim_5.png
332	1.0	3.0	1	stim_3.png
338	1.0	3.0	1	stim_3.png
350	1.0	2.0	1	stim_2.png
356	1.0	2.0	1	stim_2.png
368	1.0	2.0	1	stim_2.png
376	1.0	2.0	1	stim_2.png
384	1.0	2.0	1	stim_2.png
390	1.0	3.0	1	stim_3.png
406	1.0	2.0	1	stim_2.png
414	1.0	4.0	1	stim_4.png
428	1.0	4.0	1	stim_4.png
442	1.0	4.0	1	stim_4.png
454	1.0	4.0	1	stim_4.png
466	1.0	3.0	1	stim_3.png
