onset	duration	trialType	correct	stim_file
2	1.0	3.0	1	stim_3.png
10	1.0	3.0	1	stim_3.png
16	1.0	3.0	1	stim_3.png
22	1.0	5.0	1	stim_5.png
28	1.0	4.0	1	stim_4.png
36	1.0	5.0	1	stim_5.png
48	1.0	2.0	1	stim_2.png
60	1.0	2.0	1	stim_2.png
68	1.0	3.0	1	stim_3.png
80	1.0	2.0	1	stim_2.png
90	1.0	2.0	1	stim_2.png
98	1.0	4.0	1	stim_4.png
106	1.0	3.0	1	stim_3.png
112	1.0	3.0	1	stim_3.png
122	1.0	5.0	1	stim_5.png
140	1.0	5.0	1	stim_5.png
148	1.0	2.0	1	stim_2.png
166	1.0	2.0	1	stim_2.png
182	1.0	3.0	1	stim_3.png
188	1.0	5.0	1	stim_5.png
194	1.0	4.0	0	stim_4.png
202	1.0	2.0	1	stim_2.png
208	1.0	4.0	1	stim_4.png
222	1.0	5.0	1	stim_5.png
228	1.0	2.0	1	stim_2.png
234	1.0	4.0	1	stim_4.png
240	1.0	2.0	1	stim_2.png
246	1.0	2.0	1	stim_2.png
264	1.0	5.0	1	stim_5.png
272	1.0	4.0	1	stim_4.png
288	1.0	3.0	1	stim_3.png
296	1.0	4.0	1	stim_4.png
304	1.0	5.0	1	stim_5.png
322	1.0	4.0	1	stim_4.png
334	1.0	5.0	1	stim_5.png
342	1.0	5.0	1	stim_5.png
348	1.0	3.0	1	stim_3.png
362	1.0	5.0	1	stim_5.png
372	1.0	3.0	1	stim_3.png
378	1.0	4.0	1	stim_4.png
394	1.0	4.0	1	stim_4.png
400	1.0	4.0	1	stim_4.png
406	1.0	3.0	1	stim_3.png
412	1.0	5.0	1	stim_5.png
426	1.0	2.0	1	stim_2.png
440	1.0	3.0	1	stim_3.png
448	1.0	4.0	1	stim_4.png
464	1.0	2.0	1	stim_2.png
