onset	duration	trialType	correct	stim_file
2	1.0	3.0	1	stim_3.png
20	1.0	3.0	1	stim_3.png
28	1.0	5.0	1	stim_5.png
36	1.0	5.0	1	stim_5.png
42	1.0	5.0	1	stim_5.png
48	1.0	3.0	1	stim_3.png
54	1.0	5.0	1	stim_5.png
68	1.0	4.0	1	stim_4.png
80	1.0	4.0	1	stim_4.png
90	1.0	3.0	1	stim_3.png
98	1.0	2.0	1	stim_2.png
112	1.0	4.0	1	stim_4.png
118	1.0	3.0	1	stim_3.png
126	1.0	3.0	1	stim_3.png
134	1.0	5.0	1	stim_5.png
140	1.0	3.0	1	stim_3.png
156	1.0	4.0	1	stim_4.png
168	1.0	4.0	1	stim_4.png
174	1.0	4.0	1	stim_4.png
180	1.0	4.0	1	stim_4.png
188	1.0	2.0	1	stim_2.png
198	1.0	2.0	1	stim_2.png
216	1.0	4.0	1	stim_4.png
224	1.0	2.0	1	stim_2.png
242	1.0	2.0	1	stim_2.png
256	1.0	4.0	1	stim_4.png
264	1.0	3.0	1	stim_3.png
272	1.0	5.0	1	stim_5.png
278	1.0	3.0	1	stim_3.png
288	1.0	2.0	1	stim_2.png
294	1.0	3.0	1	stim_3.png
300	1.0	5.0	1	stim_5.png
306	1.0	2.0	1	stim_2.png
312	1.0	2.0	1	stim_2.png
324	1.0	4.0	1	stim_4.png
330	1.0	4.0	1	stim_4.png
336	1.0	5.0	1	stim_5.png
350	1.0	2.0	1	stim_2.png
358	1.0	5.0	1	stim_5.png
364	1.0	2.0	1	stim_2.png
380	1.0	5.0	1	stim_5.png
392	1.0	3.0	1	stim_3.png
408	1.0	4.0	1	stim_4.png
418	1.0	2.0	1	stim_2.png
426	1.0	2.0	1	stim_2.png
432	1.0	3.0	1	stim_3.png
448	1.0	5.0	1	stim_5.png
466	1.0	5.0	1	stim_5.png
