onset	duration	trialType	correct	stim_file
2	1.0	2.0	1	stim_2.png
10	1.0	4.0	1	stim_4.png
28	1.0	5.0	1	stim_5.png
36	1.0	5.0	1	stim_5.png
44	1.0	4.0	1	stim_4.png
52	1.0	5.0	1	stim_5.png
60	1.0	3.0	1	stim_3.png
68	1.0	4.0	1	stim_4.png
82	1.0	4.0	1	stim_4.png
100	1.0	3.0	1	stim_3.png
116	1.0	2.0	1	stim_2.png
122	1.0	3.0	1	stim_3.png
130	1.0	2.0	1	stim_2.png
136	1.0	5.0	1	stim_5.png
148	1.0	4.0	1	stim_4.png
156	1.0	2.0	1	stim_2.png
162	1.0	5.0	1	stim_5.png
170	1.0	5.0	1	stim_5.png
176	1.0	2.0	1	stim_2.png
186	1.0	2.0	1	stim_2.png
200	1.0	2.0	1	stim_2.png
206	1.0	5.0	1	stim_5.png
216	1.0	3.0	1	stim_3.png
228	1.0	4.0	1	stim_4.png
244	1.0	2.0	1	stim_2.png
250	1.0	5.0	1	stim_5.png
266	1.0	3.0	1	stim_3.png
272	1.0	3.0	1	stim_3.png
278	1.0	4.0	1	stim_4.png
290	1.0	4.0	1	stim_4.png
296	1.0	3.0	1	stim_3.png
310	1.0	2.0	1	stim_2.png
320	1.0	5.0	1	stim_5.png
326	1.0	5.0	1	stim_5.png
344	1.0	4.0	1	stim_4.png
350	1.0	2.0	1	stim_2.png
356	1.0	4.0	1	stim_4.png
364	1.0	4.0	1	stim_4.png
378	1.0	2.0	1	stim_2.png
384	1.0	3.0	1	stim_3.png
394	1.0	3.0	1	stim_3.png
402	1.0	3.0	1	stim_3.png
414	1.0	5.0	1	stim_5.png
432	1.0	3.0	1	stim_3.png
448	1.0	4.0	1	stim_4.png
456	1.0	3.0	1	stim_3.png
462	1.0	5.0	1	stim_5.png
468	1.0	2.0	1	stim_2.png
