onset	duration	trialType	correct	stim_file
2	1.0	4.0	1	stim_4.png
10	1.0	4.0	1	stim_4.png
20	1.0	5.0	1	stim_5.png
28	1.0	3.0	1	stim_3.png
38	1.0	3.0	1	stim_3.png
50	1.0	2.0	1	stim_2.png
58	1.0	5.0	1	stim_5.png
68	1.0	4.0	1	stim_4.png
74	1.0	3.0	1	stim_3.png
82	1.0	5.0	1	stim_5.png
98	1.0	2.0	1	stim_2.png
106	1.0	4.0	1	stim_4.png
112	1.0	4.0	1	stim_4.png
118	1.0	2.0	1	stim_2.png
132	1.0	4.0	1	stim_4.png
138	1.0	2.0	1	stim_2.png
154	1.0	2.0	1	stim_2.png
168	1.0	5.0	1	stim_5.png
174	1.0	5.0	1	stim_5.png
180	1.0	3.0	1	stim_3.png
188	1.0	3.0	1	stim_3.png
200	1.0	2.0	1	stim_2.png
218	1.0	2.0	1	stim_2.png
224	1.0	5.0	1	stim_5.png
232	1.0	4.0	1	stim_4.png
238	1.0	4.0	1	stim_4.png
248	1.0	3.0	1	stim_3.png
254	1.0	5.0	1	stim_5.png
260	1.0	2.0	1	stim_2.png
268	1.0	4.0	1	stim_4.png
284	1.0	3.0	1	stim_3.png
292	1.0	2.0	1	stim_2.png
310	1.0	2.0	1	stim_2.png
322	1.0	5.0	1	stim_5.png
338	1.0	3.0	1	stim_3.png
350	1.0	3.0	1	stim_3.png
364	1.0	2.0	1	stim_2.png
370	1.0	3.0	1	stim_3.png
376	1.0	5.0	1	stim_5.png
382	1.0	2.0	1	stim_2.png
396	1.0	4.0	1	stim_4.png
404	1.0	5.0	1	stim_5.png
410	1.0	3.0	1	stim_3.png
428	1.0	5.0	1	stim_5.png
434	1.0	3.0	1	stim_3.png
442	1.0	5.0	1	stim_5.png
448	1.0	4.0	1	stim_4.png
456	1.0	4.0	1	stim_4.png
