onset	duration	trialType	correct	stim_file
2	1.0	5.0	1	stim_5.png
10	1.0	2.0	1	stim_2.png
28	1.0	2.0	1	stim_2.png
34	1.0	4.0	0	stim_4.png
40	1.0	2.0	1	stim_2.png
48	1.0	2.0	1	stim_2.png
56	1.0	4.0	1	stim_4.png
62	1.0	3.0	1	stim_3.png
78	1.0	2.0	1	stim_2.png
84	1.0	2.0	1	stim_2.png
94	1.0	4.0	1	stim_4.png
108	1.0	5.0	1	stim_5.png
116	1.0	4.0	1	stim_4.png
132	1.0	5.0	1	stim_5.png
140	1.0	3.0	1	stim_3.png
152	1.0	3.0	1	stim_3.png
158	1.0	2.0	1	stim_2.png
176	1.0	5.0	1	stim_5.png
190	1.0	4.0	1	stim_4.png
198	1.0	4.0	1	stim_4.png
210	1.0	3.0	1	stim_3.png
220	1.0	3.0	1	stim_3.png
226	1.0	4.0	1	stim_4.png
244	1.0	5.0	1	stim_5.png
260	1.0	5.0	1	stim_5.png
266	1.0	5.0	1	stim_5.png
272	1.0	2.0	1	stim_2.png
286	1.0	2.0	1	stim_2.png
300	1.0	2.0	1	stim_2.png
308	1.0	5.0	1	stim_5.png
314	1.0	3.0	1	stim_3.png
322	1.0	4.0	1	stim_4.png
330	1.0	3.0	1	stim_3.png
336	1.0	4.0	1	stim_4.png
346	1.0	5.0	1	stim_5.png
364	1.0	4.0	0	stim_4.png
372	1.0	3.0	1	stim_3.png
378	1.0	3.0	1	stim_3.png
384	1.0	5.0	1	stim_5.png
394	1.0	2.0	1	stim_2.png
402	1.0	3.0	1	stim_3.png
408	1.0	3.0	1	stim_3.png
420	1.0	3.0	1	stim_3.png
428	1.0	5.0	1	stim_5.png
434	1.0	2.0	1	stim_2.png
446	1.0	5.0	1	stim_5.png
452	1.0	4.0	1	stim_4.png
468	1.0	4.0	1	stim_4.png
