onset	duration	trialType	correct	stim_file
2	1.0	2.0	1	stim_2.png
16	1.0	2.0	1	stim_2.png
22	1.0	2.0	1	stim_2.png
28	1.0	4.0	0	stim_4.png
34	1.0	3.0	1	stim_3.png
52	1.0	2.0	1	stim_2.png
60	1.0	2.0	1	stim_2.png
68	1.0	5.0	1	stim_5.png
74	1.0	5.0	1	stim_5.png
80	1.0	5.0	1	stim_5.png
86	1.0	4.0	1	stim_4.png
104	1.0	5.0	1	stim_5.png
110	1.0	3.0	1	stim_3.png
116	1.0	3.0	1	stim_3.png
130	1.0	5.0	1	stim_5.png
138	1.0	4.0	1	stim_4.png
154	1.0	4.0	1	stim_4.png
166	1.0	4.0	1	stim_4.png
174	1.0	3.0	1	stim_3.png
182	1.0	5.0	1	stim_5.png
192	1.0	5.0	1	stim_5.png
198	1.0	2.0	1	stim_2.png
214	1.0	4.0	1	stim_4.png
220	1.0	4.0	1	stim_4.png
226	1.0	2.0	1	stim_2.png
242	1.0	5.0	1	stim_5.png
254	1.0	4.0	1	stim_4.png
260	1.0	2.0	1	stim_2.png
276	1.0	3.0	1	stim_3.png
284	1.0	3.0	1	stim_3.png
296	1.0	2.0	1	stim_2.png
306	1.0	3.0	1	stim_3.png
316	1.0	4.0	1	stim_4.png
324	1.0	3.0	1	stim_3.png
332	1.0	2.0	1	stim_2.png
338	1.0	4.0	1	stim_4.png
344	1.0	5.0	1	stim_5.png
356	1.0	4.0	1	stim_4.png
364	1.0	4.0	1	stim_4.png
378	1.0	5.0	1	stim_5.png
392	1.0	5.0	1	stim_5.png
398	1.0	2.0	1	stim_2.png
406	1.0	2.0	1	stim_2.png
424	1.0	5.0	1	stim_5.png
432	1.0	3.0	1	stim_3.png
450	1.0	3.0	1	stim_3.png
456	1.0	3.0	1	stim_3.png
466	1.0	3.0	1	stim_3.png
