onset	duration	trialType	correct	stim_file
2	1.0	5.0	1	stim_5.png
16	1.0	3.0	1	stim_3.png
24	1.0	3.0	1	stim_3.png
30	1.0	4.0	1	stim_4.png
46	1.0	4.0	1	stim_4.png
52	1.0	5.0	1	stim_5.png
60	1.0	2.0	1	stim_2.png
76	1.0	5.0	1	stim_5.png
90	1.0	5.0	1	stim_5.png
102	1.0	3.0	1	stim_3.png
108	1.0	2.0	1	stim_2.png
116	1.0	2.0	1	stim_2.png
132	1.0	4.0	1	stim_4.png
148	1.0	3.0	1	stim_3.png
154	1.0	5.0	1	stim_5.png
160	1.0	5.0	1	stim_5.png
168	1.0	4.0	1	stim_4.png
174	1.0	5.0	1	stim_5.png
180	1.0	4.0	1	stim_4.png
190	1.0	3.0	1	stim_3.png
200	1.0	3.0	1	stim_3.png
206	1.0	4.0	1	stim_4.png
214	1.0	5.0	1	stim_5.png
226	1.0	2.0	1	stim_2.png
232	1.0	5.0	1	stim_5.png
238	1.0	2.0	1	stim_2.png
256	1.0	2.0	1	stim_2.png
270	1.0	4.0	1	stim_4.png
278	1.0	2.0	1	stim_2.png
284	1.0	5.0	1	stim_5.png
294	1.0	3.0	1	stim_3.png
312	1.0	2.0	1	stim_2.png
320	1.0	3.0	1	stim_3.png
332	1.0	5.0	1	stim_5.png
340	1.0	2.0	1	stim_2.png
348	1.0	3.0	1	stim_3.png
360	1.0	4.0	1	stim_4.png
366	1.0	3.0	1	stim_3.png
372	1.0	2.0	1	stim_2.png
378	1.0	4.0	1	stim_4.png
386	1.0	4.0	1	stim_4.png
400	1.0	5.0	1	stim_5.png
410	1.0	4.0	1	stim_4.png
418	1.0	3.0	1	stim_3.png
424	1.0	3.0	1	stim_3.png
432	1.0	4.0	1	stim_4.png
450	1.0	2.0	1	stim_2.png
456	1.0	2.0	1	stim_2.png
