onset	duration	trialType	correct	stim_file
2	1.0	4.0	0	stim_4.png
14	1.0	3.0	1	stim_3.png
20	1.0	2.0	1	stim_2.png
28	1.0	5.0	1	stim_5.png
36	1.0	5.0	1	stim_5.png
44	1.0	3.0	1	stim_3.png
60	1.0	5.0	1	stim_5.png
74	1.0	2.0	1	stim_2.png
80	1.0	3.0	1	stim_3.png
86	1.0	2.0	1	stim_2.png
92	1.0	2.0	1	stim_2.png
100	1.0	2.0	1	stim_2.png
112	1.0	4.0	1	stim_4.png
118	1.0	4.0	1	stim_4.png
126	1.0	4.0	1	stim_4.png
134	1.0	5.0	1	stim_5.png
140	1.0	5.0	1	stim_5.png
146	1.0	5.0	1	stim_5.png
160	1.0	3.0	1	stim_3.png
178	1.0	2.0	1	stim_2.png
184	1.0	2.0	1	stim_2.png
200	1.0	2.0	1	stim_2.png
208	1.0	3.0	1	stim_3.png
214	1.0	4.0	1	stim_4.png
226	1.0	3.0	1	stim_3.png
242	1.0	4.0	1	stim_4.png
248	1.0	5.0	1	stim_5.png
258	1.0	2.0	0	stim_2.png
276	1.0	3.0	1	stim_3.png
282	1.0	3.0	1	stim_3.png
292	1.0	3.0	1	stim_3.png
300	1.0	4.0	1	stim_4.png
308	1.0	5.0	1	stim_5.png
314	1.0	4.0	1	stim_4.png
330	1.0	4.0	1	stim_4.png
348	1.0	5.0	1	stim_5.png
354	1.0	2.0	1	stim_2.png
372	1.0	2.0	1	stim_2.png
378	1.0	5.0	1	stim_5.png
384	1.0	5.0	1	stim_5.png
394	1.0	3.0	1	stim_3.png
404	1.0	4.0	1	stim_4.png
412	1.0	4.0	0	stim_4.png
420	1.0	3.0	0	stim_3.png
432	1.0	4.0	1	stim_4.png
446	1.0	3.0	1	stim_3.png
452	1.0	2.0	1	stim_2.png
460	1.0	5.0	1	stim_5.png
