onset	duration	trialType	correct	stim_file
2	1.0	2.0	1	stim_2.png
18	1.0	3.0	1	stim_3.png
24	1.0	5.0	1	stim_5.png
32	1.0	4.0	1	stim_4.png
40	1.0	3.0	1	stim_3.png
46	1.0	4.0	1	stim_4.png
60	1.0	5.0	1	stim_5.png
66	1.0	3.0	0	stim_3.png
82	1.0	4.0	1	stim_4.png
90	1.0	4.0	1	stim_4.png
98	1.0	2.0	1	stim_2.png
110	1.0	3.0	1	stim_3.png
126	1.0	3.0	1	stim_3.png
136	1.0	3.0	1	stim_3.png
142	1.0	3.0	1	stim_3.png
152	1.0	5.0	1	stim_5.png
160	1.0	4.0	1	stim_4.png
166	1.0	2.0	1	stim_2.png
172	1.0	3.0	1	stim_3.png
182	1.0	5.0	1	stim_5.png
188	1.0	5.0	1	stim_5.png
196	1.0	5.0	1	stim_5.png
202	1.0	5.0	1	stim_5.png
220	1.0	3.0	1	stim_3.png
226	1.0	4.0	1	stim_4.png
238	1.0	3.0	1	stim_3.png
244	1.0	4.0	1	stim_4.png
258	1.0	5.0	1	stim_5.png
266	1.0	2.0	0	stim_2.png
272	1.0	2.0	1	stim_2.png
290	1.0	2.0	1	stim_2.png
304	1.0	3.0	1	stim_3.png
312	1.0	4.0	1	stim_4.png
330	1.0	4.0	1	stim_4.png
336	1.0	4.0	1	stim_4.png
344	1.0	2.0	1	stim_2.png
358	1.0	5.0	1	stim_5.png
366	1.0	3.0	1	stim_3.png
384	1.0	2.0	1	stim_2.png
392	1.0	2.0	1	stim_2.png
402	1.0	5.0	1	stim_5.png
414	1.0	4.0	1	stim_4.png
420	1.0	5.0	1	stim_5.png
436	1.0	4.0	1	stim_4.png
448	1.0	2.0	1	stim_2.png
454	1.0	5.0	1	stim_5.png
462	1.0	2.0	1	stim_2.png
468	1.0	2.0	1	stim_2.png
