onset	duration	trialType	correct	stim_file
2	1.0	3.0	1	stim_3.png
8	1.0	2.0	1	stim_2.png
16	1.0	4.0	1	stim_4.png
22	1.0	4.0	1	stim_4.png
30	1.0	3.0	1	stim_3.png
36	1.0	4.0	1	stim_4.png
44	1.0	2.0	1	stim_2.png
50	1.0	2.0	1	stim_2.png
56	1.0	3.0	1	stim_3.png
62	1.0	3.0	1	stim_3.png
76	1.0	5.0	1	stim_5.png
88	1.0	2.0	1	stim_2.png
94	1.0	2.0	1	stim_2.png
112	1.0	3.0	1	stim_3.png
118	1.0	3.0	1	stim_3.png
124	1.0	3.0	1	stim_3.png
130	1.0	5.0	1	stim_5.png
142	1.0	2.0	1	stim_2.png
152	1.0	5.0	1	stim_5.png
160	1.0	4.0	1	stim_4.png
176	1.0	2.0	1	stim_2.png
184	1.0	5.0	1	stim_5.png
192	1.0	3.0	1	stim_3.png
206	1.0	2.0	1	stim_2.png
222	1.0	3.0	1	stim_3.png
230	1.0	5.0	1	stim_5.png
238	1.0	5.0	1	stim_5.png
244	1.0	4.0	1	stim_4.png
252	1.0	4.0	1	stim_4.png
258	1.0	3.0	1	stim_3.png
270	1.0	4.0	1	stim_4.png
278	1.0	2.0	1	stim_2.png
292	1.0	2.0	1	stim_2.png
306	1.0	5.0	1	stim_5.png
318	1.0	2.0	1	stim_2.png
324	1.0	3.0	1	stim_3.png
340	1.0	4.0	1	stim_4.png
358	1.0	3.0	1	stim_3.png
366	1.0	2.0	1	stim_2.png
374	1.0	5.0	1	stim_5.png
384	1.0	5.0	1	stim_5.png
390	1.0	4.0	1	stim_4.png
406	1.0	4.0	1	stim_4.png
424	1.0	5.0	1	stim_5.png
434	1.0	5.0	1	stim_5.png
444	1.0	4.0	1	stim_4.png
462	1.0	4.0	1	stim_4.png
468	1.0	5.0	1	stim_5.png
