onset	duration	trialType	correct	stim_file
2	1.0	5.0	1	stim_5.png
8	1.0	4.0	1	stim_4.png
14	1.0	4.0	1	stim_4.png
32	1.0	2.0	1	stim_2.png
48	1.0	3.0	1	stim_3.png
62	1.0	3.0	1	stim_3.png
74	1.0	4.0	1	stim_4.png
90	1.0	3.0	1	stim_3.png
106	1.0	3.0	1	stim_3.png
118	1.0	5.0	1	stim_5.png
124	1.0	3.0	1	stim_3.png
132	1.0	3.0	1	stim_3.png
138	1.0	5.0	1	stim_5.png
144	1.0	4.0	1	stim_4.png
158	1.0	2.0	1	stim_2.png
166	1.0	2.0	1	stim_2.png
176	1.0	4.0	1	stim_4.png
182	1.0	4.0	1	stim_4.png
190	1.0	2.0	1	stim_2.png
204	1.0	5.0	1	stim_5.png
212	1.0	3.0	1	stim_3.png
218	1.0	3.0	1	stim_3.png
234	1.0	5.0	1	stim_5.png
242	1.0	5.0	1	stim_5.png
248	1.0	5.0	1	stim_5.png
254	1.0	4.0	1	stim_4.png
260	1.0	4.0	1	stim_4.png
278	1.0	5.0	1	stim_5.png
286	1.0	5.0	1	stim_5.png
296	1.0	5.0	1	stim_5.png
306	1.0	2.0	1	stim_2.png
312	1.0	3.0	1	stim_3.png
324	1.0	3.0	1	stim_3.png
332	1.0	5.0	1	stim_5.png
338	1.0	3.0	1	stim_3.png
344	1.0	2.0	1	stim_2.png
352	1.0	2.0	1	stim_2.png
358	1.0	3.0	1	stim_3.png
364	1.0	4.0	1	stim_4.png
370	1.0	4.0	0	stim_4.png
388	1.0	2.0	1	stim_2.png
396	1.0	2.0	1	stim_2.png
404	1.0	5.0	1	stim_5.png
412	1.0	2.0	1	stim_2.png
422	1.0	2.0	1	stim_2.png
436	1.0	4.0	1	stim_4.png
454	1.0	2.0	1	stim_2.png
466	1.0	4.0	1	stim_4.png
