onset	duration	trialType	correct	stim_file
2	1.0	4.0	1	stim_4.png
8	1.0	3.0	1	stim_3.png
18	1.0	4.0	1	stim_4.png
24	1.0	2.0	1	stim_2.png
32	1.0	2.0	1	stim_2.png
46	1.0	2.0	1	stim_2.png
52	1.0	3.0	1	stim_3.png
68	1.0	5.0	1	stim_5.png
76	1.0	5.0	1	stim_5.png
82	1.0	5.0	1	stim_5.png
88	1.0	5.0	1	stim_5.png
100	1.0	4.0	1	stim_4.png
108	1.0	4.0	1	stim_4.png
118	1.0	4.0	1	stim_4.png
132	1.0	5.0	1	stim_5.png
140	1.0	5.0	1	stim_5.png
146	1.0	2.0	0	stim_2.png
154	1.0	3.0	1	stim_3.png
160	1.0	4.0	1	stim_4.png
168	1.0	4.0	1	stim_4.png
182	1.0	4.0	1	stim_4.png
194	1.0	3.0	1	stim_3.png
210	1.0	3.0	1	stim_3.png
218	1.0	4.0	1	stim_4.png
236	1.0	3.0	1	stim_3.png
254	1.0	3.0	1	stim_3.png
272	1.0	4.0	1	stim_4.png
286	1.0	3.0	1	stim_3.png
294	1.0	2.0	1	stim_2.png
312	1.0	4.0	1	stim_4.png
328	1.0	5.0	1	stim_5.png
334	1.0	5.0	1	stim_5.png
346	1.0	3.0	1	stim_3.png
352	1.0	3.0	1	stim_3.png
362	1.0	2.0	1	stim_2.png
368	1.0	2.0	1	stim_2.png
374	1.0	2.0	1	stim_2.png
380	1.0	4.0	1	stim_4.png
396	1.0	5.0	1	stim_5.png
404	1.0	5.0	1	stim_5.png
410	1.0	2.0	1	stim_2.png
416	1.0	3.0	1	stim_3.png
422	1.0	2.0	0	stim_2.png
432	1.0	2.0	1	stim_2.png
440	1.0	2.0	1	stim_2.png
448	1.0	3.0	0	stim_3.png
454	1.0	5.0	1	stim_5.png
462	1.0	5.0	1	stim_5.png
