onset	duration	trialType	correct	stim_file
2	1.0	5.0	1	stim_5.png
10	1.0	2.0	1	stim_2.png
18	1.0	2.0	1	stim_2.png
26	1.0	4.0	1	stim_4.png
40	1.0	4.0	1	stim_4.png
46	1.0	3.0	1	stim_3.png
62	1.0	5.0	1	stim_5.png
74	1.0	2.0	1	stim_2.png
80	1.0	4.0	1	stim_4.png
88	1.0	5.0	1	stim_5.png
96	1.0	2.0	1	stim_2.png
102	1.0	2.0	1	stim_2.png
110	1.0	2.0	1	stim_2.png
124	1.0	4.0	1	stim_4.png
130	1.0	4.0	1	stim_4.png
136	1.0	2.0	1	stim_2.png
150	1.0	5.0	1	stim_5.png
164	1.0	2.0	1	stim_2.png
176	1.0	3.0	1	stim_3.png
194	1.0	5.0	1	stim_5.png
206	1.0	3.0	1	stim_3.png
216	1.0	5.0	1	stim_5.png
222	1.0	5.0	1	stim_5.png
238	1.0	3.0	1	stim_3.png
254	1.0	5.0	1	stim_5.png
262	1.0	5.0	1	stim_5.png
272	1.0	5.0	1	stim_5.png
290	1.0	3.0	1	stim_3.png
296	1.0	4.0	1	stim_4.png
302	1.0	3.0	1	stim_3.png
312	1.0	4.0	1	stim_4.png
318	1.0	3.0	1	stim_3.png
326	1.0	3.0	1	stim_3.png
336	1.0	5.0	1	stim_5.png
354	1.0	4.0	1	stim_4.png
360	1.0	3.0	1	stim_3.png
366	1.0	5.0	1	stim_5.png
372	1.0	2.0	1	stim_2.png
378	1.0	2.0	1	stim_2.png
386	1.0	2.0	1	stim_2.png
392	1.0	4.0	1	stim_4.png
400	1.0	3.0	1	stim_3.png
418	1.0	4.0	1	stim_4.png
430	1.0	4.0	1	stim_4.png
438	1.0	4.0	1	stim_4.png
444	1.0	3.0	1	stim_3.png
452	1.0	3.0	1	stim_3.png
468	1.0	2.0	1	stim_2.png
