onset	duration	trialType	correct	stim_file
2	1.0	2.0	1	stim_2.png
8	1.0	4.0	1	stim_4.png
26	1.0	4.0	1	stim_4.png
38	1.0	4.0	1	stim_4.png
46	1.0	4.0	1	stim_4.png
52	1.0	5.0	1	stim_5.png
58	1.0	4.0	1	stim_4.png
66	1.0	2.0	1	stim_2.png
82	1.0	5.0	1	stim_5.png
98	1.0	3.0	1	stim_3.png
104	1.0	5.0	1	stim_5.png
110	1.0	4.0	0	stim_4.png
116	1.0	3.0	1	stim_3.png
134	1.0	3.0	1	stim_3.png
148	1.0	3.0	1	stim_3.png
154	1.0	5.0	1	stim_5.png
160	1.0	3.0	1	stim_3.png
170	1.0	4.0	1	stim_4.png
184	1.0	3.0	1	stim_3.png
194	1.0	5.0	1	stim_5.png
200	1.0	4.0	1	stim_4.png
218	1.0	3.0	1	stim_3.png
226	1.0	5.0	1	stim_5.png
244	1.0	2.0	0	stim_2.png
252	1.0	2.0	1	stim_2.png
258	1.0	2.0	1	stim_2.png
266	1.0	5.0	1	stim_5.png
276	1.0	3.0	1	stim_3.png
284	1.0	3.0	1	stim_3.png
294	1.0	3.0	1	stim_3.png
302	1.0	4.0	1	stim_4.png
308	1.0	5.0	1	stim_5.png
316	1.0	5.0	1	stim_5.png
328	1.0	2.0	1	stim_2.png
344	1.0	2.0	0	stim_2.png
358	1.0	4.0	1	stim_4.png
370	1.0	3.0	1	stim_3.png
378	1.0	2.0	1	stim_2.png
384	1.0	5.0	1	stim_5.png
390	1.0	3.0	1	stim_3.png
396	1.0	2.0	1	stim_2.png
404	1.0	2.0	1	stim_2.png
420	1.0	2.0	1	stim_2.png
426	1.0	5.0	1	stim_5.png
440	1.0	2.0	1	stim_2.png
448	1.0	5.0	0	stim_5.png
456	1.0	4.0	1	stim_4.png
468	1.0	4.0	1	stim_4.png
