onset	duration	trialType	correct	stim_file
2	1.0	3.0	1	stim_3.png
12	1.0	3.0	1	stim_3.png
20	1.0	3.0	1	stim_3.png
26	1.0	5.0	1	stim_5.png
32	1.0	4.0	1	stim_4.png
40	1.0	4.0	1	stim_4.png
46	1.0	2.0	1	stim_2.png
62	1.0	2.0	1	stim_2.png
72	1.0	4.0	1	stim_4.png
80	1.0	4.0	1	stim_4.png
98	1.0	5.0	1	stim_5.png
106	1.0	5.0	1	stim_5.png
116	1.0	5.0	1	stim_5.png
122	1.0	4.0	1	stim_4.png
128	1.0	5.0	1	stim_5.png
134	1.0	3.0	1	stim_3.png
142	1.0	2.0	1	stim_2.png
150	1.0	5.0	1	stim_5.png
158	1.0	3.0	1	stim_3.png
176	1.0	5.0	1	stim_5.png
190	1.0	2.0	1	stim_2.png
198	1.0	5.0	1	stim_5.png
212	1.0	3.0	1	stim_3.png
218	1.0	3.0	1	stim_3.png
224	1.0	2.0	1	stim_2.png
240	1.0	2.0	1	stim_2.png
252	1.0	4.0	1	stim_4.png
270	1.0	3.0	1	stim_3.png
280	1.0	2.0	1	stim_2.png
288	1.0	4.0	0	stim_4.png
294	1.0	5.0	1	stim_5.png
300	1.0	5.0	1	stim_5.png
308	1.0	3.0	1	stim_3.png
324	1.0	3.0	1	stim_3.png
336	1.0	4.0	1	stim_4.png
342	1.0	4.0	1	stim_4.png
350	1.0	5.0	1	stim_5.png
356	1.0	2.0	1	stim_2.png
370	1.0	2.0	1	stim_2.png
382	1.0	4.0	1	stim_4.png
400	1.0	2.0	1	stim_2.png
406	1.0	5.0	1	stim_5.png
412	1.0	2.0	1	stim_2.png
426	1.0	4.0	1	stim_4.png
434	1.0	3.0	1	stim_3.png
450	1.0	4.0	1	stim_4.png
462	1.0	3.0	1	stim_3.png
468	1.0	2.0	1	stim_2.png
