onset	duration	trialType	correct	stim_file
2	1.0	3.0	1	stim_3.png
16	1.0	4.0	1	stim_4.png
34	1.0	4.0	1	stim_4.png
52	1.0	3.0	1	stim_3.png
58	1.0	4.0	1	stim_4.png
64	1.0	5.0	1	stim_5.png
72	1.0	2.0	1	stim_2.png
80	1.0	4.0	1	stim_4.png
90	1.0	5.0	1	stim_5.png
108	1.0	5.0	1	stim_5.png
114	1.0	3.0	1	stim_3.png
120	1.0	4.0	1	stim_4.png
132	1.0	5.0	1	stim_5.png
142	1.0	5.0	1	stim_5.png
152	1.0	5.0	1	stim_5.png
160	1.0	3.0	1	stim_3.png
168	1.0	3.0	1	stim_3.png
176	1.0	3.0	1	stim_3.png
182	1.0	2.0	1	stim_2.png
188	1.0	2.0	1	stim_2.png
194	1.0	5.0	1	stim_5.png
208	1.0	3.0	1	stim_3.png
214	1.0	4.0	1	stim_4.png
220	1.0	4.0	1	stim_4.png
232	1.0	3.0	1	stim_3.png
250	1.0	2.0	1	stim_2.png
264	1.0	3.0	1	stim_3.png
272	1.0	5.0	1	stim_5.png
286	1.0	4.0	1	stim_4.png
294	1.0	5.0	1	stim_5.png
300	1.0	2.0	1	stim_2.png
308	1.0	4.0	1	stim_4.png
314	1.0	2.0	1	stim_2.png
330	1.0	4.0	1	stim_4.png
336	1.0	5.0	1	stim_5.png
342	1.0	3.0	1	stim_3.png
348	1.0	5.0	1	stim_5.png
356	1.0	2.0	1	stim_2.png
372	1.0	4.0	1	stim_4.png
384	1.0	2.0	1	stim_2.png
392	1.0	4.0	1	stim_4.png
408	1.0	5.0	1	stim_5.png
418	1.0	2.0	1	stim_2.png
424	1.0	2.0	1	stim_2.png
432	1.0	3.0	1	stim_3.png
438	1.0	3.0	1	stim_3.png
454	1.0	2.0	1	stim_2.png
462	1.0	2.0	1	stim_2.png
