onset	duration	trialType	correct	stim_file
2	1.0	3.0	1	stim_3.png
8	1.0	4.0	1	stim_4.png
16	1.0	2.0	1	stim_2.png
22	1.0	3.0	1	stim_3.png
32	1.0	4.0	1	stim_4.png
40	1.0	4.0	1	stim_4.png
46	1.0	5.0	1	stim_5.png
62	1.0	4.0	1	stim_4.png
70	1.0	5.0	1	stim_5.png
80	1.0	3.0	1	stim_3.png
90	1.0	3.0	1	stim_3.png
96	1.0	2.0	1	stim_2.png
114	1.0	2.0	1	stim_2.png
122	1.0	3.0	0	stim_3.png
130	1.0	3.0	1	stim_3.png
136	1.0	5.0	1	stim_5.png
142	1.0	3.0	1	stim_3.png
160	1.0	4.0	1	stim_4.png
168	1.0	5.0	1	stim_5.png
174	1.0	2.0	1	stim_2.png
188	1.0	3.0	1	stim_3.png
202	1.0	5.0	1	stim_5.png
218	1.0	4.0	1	stim_4.png
230	1.0	4.0	1	stim_4.png
242	1.0	5.0	1	stim_5.png
252	1.0	5.0	1	stim_5.png
270	1.0	2.0	1	stim_2.png
276	1.0	3.0	1	stim_3.png
282	1.0	2.0	1	stim_2.png
290	1.0	4.0	1	stim_4.png
298	1.0	5.0	1	stim_5.png
304	1.0	2.0	1	stim_2.png
310	1.0	5.0	1	stim_5.png
318	1.0	3.0	1	stim_3.png
326	1.0	5.0	1	stim_5.png
332	1.0	4.0	1	stim_4.png
340	1.0	4.0	1	stim_4.png
352	1.0	3.0	1	stim_3.png
368	1.0	2.0	1	stim_2.png
374	1.0	4.0	1	stim_4.png
380	1.0	2.0	1	stim_2.png
398	1.0	5.0	1	stim_5.png
414	1.0	2.0	1	stim_2.png
428	1.0	2.0	1	stim_2.png
442	1.0	3.0	1	stim_3.png
454	1.0	5.0	1	stim_5.png
460	1.0	2.0	1	stim_2.png
466	1.0	4.0	1	stim_4.png
