onset	duration	trialType	correct	stim_file
2	1.0	3.0	1	stim_3.png
10	1.0	4.0	1	stim_4.png
16	1.0	5.0	1	stim_5.png
24	1.0	5.0	1	stim_5.png
30	1.0	3.0	1	stim_3.png
42	1.0	2.0	1	stim_2.png
60	1.0	4.0	1	stim_4.png
78	1.0	5.0	1	stim_5.png
94	1.0	2.0	0	stim_2.png
112	1.0	4.0	1	stim_4.png
126	1.0	5.0	1	stim_5.png
134	1.0	3.0	1	stim_3.png
140	1.0	3.0	1	stim_3.png
156	1.0	5.0	1	stim_5.png
162	1.0	3.0	1	stim_3.png
168	1.0	2.0	1	stim_2.png
184	1.0	2.0	1	stim_2.png
200	1.0	2.0	1	stim_2.png
206	1.0	2.0	1	stim_2.png
218	1.0	2.0	1	stim_2.png
226	1.0	2.0	1	stim_2.png
234	1.0	2.0	1	stim_2.png
248	1.0	4.0	1	stim_4.png
256	1.0	2.0	1	stim_2.png
270	1.0	4.0	1	stim_4.png
276	1.0	5.0	1	stim_5.png
282	1.0	5.0	1	stim_5.png
288	1.0	5.0	1	stim_5.png
294	1.0	4.0	1	stim_4.png
306	1.0	4.0	1	stim_4.png
314	1.0	3.0	1	stim_3.png
326	1.0	4.0	1	stim_4.png
334	1.0	4.0	1	stim_4.png
342	1.0	5.0	1	stim_5.png
348	1.0	3.0	1	stim_3.png
366	1.0	5.0	1	stim_5.png
376	1.0	3.0	1	stim_3.png
386	1.0	3.0	1	stim_3.png
392	1.0	5.0	1	stim_5.png
398	1.0	3.0	1	stim_3.png
406	1.0	4.0	1	stim_4.png
420	1.0	3.0	1	stim_3.png
428	1.0	2.0	1	stim_2.png
438	1.0	3.0	1	stim_3.png
444	1.0	2.0	1	stim_2.png
450	1.0	4.0	1	stim_4.png
458	1.0	5.0	1	stim_5.png
464	1.0	4.0	1	stim_4.png
