onset	duration	trialType	correct	stim_file
2	1.0	5.0	1	stim_5.png
10	1.0	5.0	1	stim_5.png
18	1.0	2.0	1	stim_2.png
34	1.0	2.0	1	stim_2.png
40	1.0	3.0	1	stim_3.png
54	1.0	3.0	1	stim_3.png
62	1.0	5.0	1	stim_5.png
78	1.0	3.0	1	stim_3.png
84	1.0	5.0	0	stim_5.png
98	1.0	5.0	1	stim_5.png
112	1.0	3.0	1	stim_3.png
128	1.0	4.0	1	stim_4.png
134	1.0	3.0	1	stim_3.png
140	1.0	2.0	1	stim_2.png
158	1.0	5.0	1	stim_5.png
166	1.0	2.0	1	stim_2.png
184	1.0	3.0	1	stim_3.png
190	1.0	3.0	1	stim_3.png
202	1.0	2.0	1	stim_2.png
208	1.0	4.0	1	stim_4.png
216	1.0	4.0	1	stim_4.png
232	1.0	2.0	1	stim_2.png
238	1.0	5.0	0	stim_5.png
250	1.0	2.0	1	stim_2.png
256	1.0	4.0	1	stim_4.png
262	1.0	3.0	1	stim_3.png
272	1.0	3.0	1	stim_3.png
290	1.0	5.0	1	stim_5.png
298	1.0	2.0	1	stim_2.png
306	1.0	4.0	1	stim_4.png
314	1.0	4.0	1	stim_4.png
324	1.0	4.0	1	stim_4.png
334	1.0	2.0	1	stim_2.png
346	1.0	4.0	1	stim_4.png
352	1.0	2.0	0	stim_2.png
358	1.0	2.0	1	stim_2.png
368	1.0	3.0	1	stim_3.png
374	1.0	4.0	0	stim_4.png
382	1.0	2.0	1	stim_2.png
396	1.0	4.0	1	stim_4.png
402	1.0	3.0	0	stim_3.png
408	1.0	3.0	1	stim_3.png
416	1.0	5.0	1	stim_5.png
424	1.0	5.0	1	stim_5.png
430	1.0	5.0	0	stim_5.png
436	1.0	5.0	0	stim_5.png
444	1.0	4.0	1	stim_4.png
462	1.0	4.0	1	stim_4.png
