onset	duration	trialType	correct	stim_file
2	1.0	5.0	1	stim_5.png
18	1.0	2.0	1	stim_2.png
26	1.0	2.0	1	stim_2.png
32	1.0	2.0	1	stim_2.png
48	1.0	2.0	1	stim_2.png
56	1.0	5.0	1	stim_5.png
64	1.0	4.0	1	stim_4.png
82	1.0	4.0	1	stim_4.png
92	1.0	3.0	1	stim_3.png
98	1.0	2.0	1	stim_2.png
106	1.0	4.0	1	stim_4.png
112	1.0	3.0	1	stim_3.png
120	1.0	3.0	1	stim_3.png
128	1.0	4.0	1	stim_4.png
142	1.0	2.0	1	stim_2.png
148	1.0	4.0	1	stim_4.png
166	1.0	5.0	1	stim_5.png
180	1.0	3.0	1	stim_3.png
188	1.0	5.0	1	stim_5.png
196	1.0	4.0	1	stim_4.png
214	1.0	4.0	1	stim_4.png
232	1.0	5.0	1	stim_5.png
244	1.0	5.0	1	stim_5.png
250	1.0	2.0	1	stim_2.png
256	1.0	5.0	1	stim_5.png
262	1.0	5.0	1	stim_5.png
268	1.0	3.0	1	stim_3.png
274	1.0	2.0	1	stim_2.png
284	1.0	3.0	1	stim_3.png
290	1.0	5.0	1	stim_5.png
304	1.0	2.0	1	stim_2.png
312	1.0	3.0	1	stim_3.png
320	1.0	3.0	1	stim_3.png
332	1.0	4.0	0	stim_4.png
348	1.0	3.0	1	stim_3.png
356	1.0	4.0	1	stim_4.png
366	1.0	3.0	1	stim_3.png
380	1.0	3.0	1	stim_3.png
386	1.0	3.0	1	stim_3.png
392	1.0	2.0	1	stim_2.png
402	1.0	5.0	1	stim_5.png
410	1.0	4.0	1	stim_4.png
426	1.0	5.0	1	stim_5.png
432	1.0	4.0	1	stim_4.png
444	1.0	4.0	1	stim_4.png
456	1.0	2.0	1	stim_2.png
462	1.0	2.0	1	stim_2.png
468	1.0	5.0	1	stim_5.png
