onset	duration	trialType	correct	stim_file
2	1.0	2.0	1	stim_2.png
16	1.0	5.0	1	stim_5.png
24	1.0	3.0	1	stim_3.png
32	1.0	5.0	1	stim_5.png
38	1.0	3.0	1	stim_3.png
56	1.0	2.0	1	stim_2.png
64	1.0	3.0	1	stim_3.png
72	1.0	3.0	1	stim_3.png
82	1.0	2.0	1	stim_2.png
100	1.0	2.0	1	stim_2.png
112	1.0	2.0	1	stim_2.png
126	1.0	5.0	1	stim_5.png
134	1.0	3.0	1	stim_3.png
140	1.0	5.0	1	stim_5.png
148	1.0	4.0	1	stim_4.png
160	1.0	4.0	1	stim_4.png
166	1.0	4.0	1	stim_4.png
182	1.0	5.0	1	stim_5.png
196	1.0	4.0	1	stim_4.png
202	1.0	4.0	1	stim_4.png
210	1.0	4.0	1	stim_4.png
228	1.0	3.0	1	stim_3.png
244	1.0	4.0	1	stim_4.png
254	1.0	4.0	1	stim_4.png
260	1.0	3.0	1	stim_3.png
266	1.0	2.0	1	stim_2.png
272	1.0	3.0	0	stim_3.png
282	1.0	2.0	1	stim_2.png
300	1.0	3.0	1	stim_3.png
306	1.0	2.0	1	stim_2.png
320	1.0	5.0	0	stim_5.png
332	1.0	2.0	1	stim_2.png
340	1.0	2.0	1	stim_2.png
356	1.0	2.0	1	stim_2.png
362	1.0	3.0	1	stim_3.png
370	1.0	5.0	1	stim_5.png
386	1.0	5.0	1	stim_5.png
392	1.0	4.0	0	stim_4.png
400	1.0	5.0	1	stim_5.png
406	1.0	4.0	1	stim_4.png
412	1.0	5.0	1	stim_5.png
418	1.0	3.0	1	stim_3.png
426	1.0	3.0	1	stim_3.png
438	1.0	4.0	1	stim_4.png
448	1.0	4.0	1	stim_4.png
456	1.0	2.0	1	stim_2.png
462	1.0	5.0	1	stim_5.png
468	1.0	5.0	1	stim_5.png
