onset	duration	trialType	correct	stim_file
2	1.0	3.0	1	stim_3.png
18	1.0	4.0	1	stim_4.png
24	1.0	5.0	1	stim_5.png
30	1.0	2.0	1	stim_2.png
40	1.0	2.0	1	stim_2.png
48	1.0	5.0	1	stim_5.png
64	1.0	3.0	1	stim_3.png
80	1.0	5.0	1	stim_5.png
88	1.0	2.0	1	stim_2.png
100	1.0	2.0	1	stim_2.png
118	1.0	3.0	1	stim_3.png
126	1.0	2.0	1	stim_2.png
134	1.0	4.0	1	stim_4.png
142	1.0	2.0	1	stim_2.png
148	1.0	2.0	1	stim_2.png
154	1.0	5.0	1	stim_5.png
160	1.0	2.0	1	stim_2.png
168	1.0	3.0	1	stim_3.png
176	1.0	5.0	1	stim_5.png
192	1.0	4.0	1	stim_4.png
204	1.0	2.0	1	stim_2.png
212	1.0	5.0	1	stim_5.png
226	1.0	3.0	1	stim_3.png
240	1.0	4.0	1	stim_4.png
248	1.0	3.0	1	stim_3.png
254	1.0	5.0	1	stim_5.png
266	1.0	4.0	1	stim_4.png
272	1.0	4.0	1	stim_4.png
280	1.0	4.0	1	stim_4.png
288	1.0	5.0	1	stim_5.png
306	1.0	3.0	1	stim_3.png
312	1.0	3.0	1	stim_3.png
318	1.0	4.0	1	stim_4.png
324	1.0	4.0	1	stim_4.png
336	1.0	4.0	1	stim_4.png
350	1.0	5.0	1	stim_5.png
356	1.0	2.0	1	stim_2.png
366	1.0	4.0	1	stim_4.png
372	1.0	3.0	1	stim_3.png
378	1.0	3.0	1	stim_3.png
388	1.0	5.0	1	stim_5.png
402	1.0	2.0	1	stim_2.png
420	1.0	4.0	1	stim_4.png
426	1.0	2.0	1	stim_2.png
436	1.0	3.0	1	stim_3.png
442	1.0	5.0	1	stim_5.png
450	1.0	3.0	1	stim_3.png
456	1.0	5.0	1	stim_5.png
