onset	duration	trialType	correct	stim_file
2	1.0	4.0	1	stim_4.png
10	1.0	2.0	1	stim_2.png
26	1.0	2.0	1	stim_2.png
32	1.0	3.0	1	stim_3.png
38	1.0	5.0	1	stim_5.png
46	1.0	4.0	1	stim_4.png
56	1.0	4.0	1	stim_4.png
74	1.0	3.0	1	stim_3.png
92	1.0	2.0	1	stim_2.png
108	1.0	4.0	1	stim_4.png
124	1.0	3.0	1	stim_3.png
130	1.0	2.0	1	stim_2.png
144	1.0	3.0	1	stim_3.png
150	1.0	5.0	1	stim_5.png
156	1.0	4.0	1	stim_4.png
166	1.0	5.0	1	stim_5.png
174	1.0	3.0	1	stim_3.png
182	1.0	5.0	1	stim_5.png
190	1.0	5.0	1	stim_5.png
198	1.0	4.0	1	stim_4.png
212	1.0	5.0	1	stim_5.png
218	1.0	5.0	1	stim_5.png
226	1.0	3.0	1	stim_3.png
244	1.0	2.0	1	stim_2.png
250	1.0	4.0	1	stim_4.png
262	1.0	2.0	1	stim_2.png
276	1.0	3.0	1	stim_3.png
282	1.0	3.0	1	stim_3.png
290	1.0	4.0	1	stim_4.png
300	1.0	5.0	1	stim_5.png
306	1.0	2.0	1	stim_2.png
312	1.0	2.0	1	stim_2.png
320	1.0	3.0	1	stim_3.png
326	1.0	2.0	1	stim_2.png
332	1.0	4.0	1	stim_4.png
340	1.0	4.0	1	stim_4.png
346	1.0	2.0	1	stim_2.png
360	1.0	2.0	1	stim_2.png
372	1.0	5.0	1	stim_5.png
380	1.0	5.0	1	stim_5.png
396	1.0	5.0	1	stim_5.png
414	1.0	5.0	1	stim_5.png
426	1.0	3.0	1	stim_3.png
434	1.0	4.0	1	stim_4.png
446	1.0	3.0	1	stim_3.png
456	1.0	4.0	1	stim_4.png
462	1.0	2.0	1	stim_2.png
468	1.0	3.0	0	stim_3.png
