onset	duration	trialType	correct	stim_file
2	1.0	3.0	1	stim_3.png
14	1.0	2.0	1	stim_2.png
26	1.0	2.0	1	stim_2.png
32	1.0	2.0	1	stim_2.png
40	1.0	2.0	1	stim_2.png
46	1.0	2.0	1	stim_2.png
54	1.0	5.0	1	stim_5.png
62	1.0	5.0	1	stim_5.png
68	1.0	2.0	1	stim_2.png
78	1.0	3.0	1	stim_3.png
88	1.0	2.0	1	stim_2.png
94	1.0	5.0	1	stim_5.png
112	1.0	3.0	1	stim_3.png
128	1.0	2.0	1	stim_2.png
138	1.0	4.0	1	stim_4.png
144	1.0	5.0	1	stim_5.png
152	1.0	3.0	1	stim_3.png
160	1.0	3.0	1	stim_3.png
170	1.0	4.0	1	stim_4.png
176	1.0	4.0	1	stim_4.png
194	1.0	4.0	1	stim_4.png
200	1.0	5.0	1	stim_5.png
208	1.0	3.0	1	stim_3.png
222	1.0	4.0	1	stim_4.png
228	1.0	4.0	1	stim_4.png
234	1.0	4.0	1	stim_4.png
248	1.0	4.0	1	stim_4.png
262	1.0	5.0	1	stim_5.png
268	1.0	2.0	1	stim_2.png
284	1.0	4.0	1	stim_4.png
290	1.0	4.0	1	stim_4.png
298	1.0	5.0	1	stim_5.png
306	1.0	5.0	1	stim_5.png
320	1.0	3.0	1	stim_3.png
328	1.0	3.0	1	stim_3.png
346	1.0	4.0	1	stim_4.png
352	1.0	3.0	1	stim_3.png
360	1.0	5.0	1	stim_5.png
366	1.0	5.0	1	stim_5.png
378	1.0	2.0	1	stim_2.png
384	1.0	2.0	1	stim_2.png
392	1.0	4.0	1	stim_4.png
398	1.0	3.0	1	stim_3.png
404	1.0	3.0	1	stim_3.png
420	1.0	3.0	1	stim_3.png
428	1.0	5.0	1	stim_5.png
446	1.0	5.0	1	stim_5.png
458	1.0	2.0	1	stim_2.png
