onset	duration	trialType	correct	stim_file
2	1.0	2.0	1	stim_2.png
10	1.0	3.0	1	stim_3.png
16	1.0	5.0	1	stim_5.png
22	1.0	4.0	1	stim_4.png
28	1.0	4.0	1	stim_4.png
42	1.0	3.0	1	stim_3.png
48	1.0	3.0	1	stim_3.png
54	1.0	2.0	1	stim_2.png
62	1.0	3.0	1	stim_3.png
80	1.0	4.0	0	stim_4.png
92	1.0	5.0	1	stim_5.png
98	1.0	5.0	1	stim_5.png
106	1.0	2.0	1	stim_2.png
114	1.0	2.0	1	stim_2.png
120	1.0	2.0	1	stim_2.png
134	1.0	2.0	1	stim_2.png
142	1.0	5.0	1	stim_5.png
150	1.0	5.0	1	stim_5.png
158	1.0	4.0	0	stim_4.png
164	1.0	4.0	1	stim_4.png
170	1.0	3.0	1	stim_3.png
188	1.0	4.0	1	stim_4.png
204	1.0	5.0	1	stim_5.png
210	1.0	5.0	1	stim_5.png
216	1.0	4.0	0	stim_4.png
224	1.0	2.0	1	stim_2.png
230	1.0	4.0	1	stim_4.png
242	1.0	2.0	1	stim_2.png
256	1.0	2.0	1	stim_2.png
274	1.0	4.0	1	stim_4.png
284	1.0	2.0	1	stim_2.png
300	1.0	4.0	1	stim_4.png
308	1.0	3.0	1	stim_3.png
316	1.0	3.0	1	stim_3.png
322	1.0	4.0	1	stim_4.png
330	1.0	5.0	1	stim_5.png
346	1.0	3.0	1	stim_3.png
352	1.0	2.0	1	stim_2.png
362	1.0	3.0	1	stim_3.png
376	1.0	5.0	1	stim_5.png
388	1.0	3.0	1	stim_3.png
394	1.0	5.0	1	stim_5.png
404	1.0	5.0	1	stim_5.png
420	1.0	4.0	1	stim_4.png
430	1.0	5.0	1	stim_5.png
436	1.0	3.0	1	stim_3.png
444	1.0	3.0	1	stim_3.png
462	1.0	2.0	1	stim_2.png
