onset	duration	trialType	correct	stim_file
2	1.0	2.0	1	stim_2.png
14	1.0	4.0	1	stim_4.png
20	1.0	4.0	1	stim_4.png
28	1.0	5.0	1	stim_5.png
44	1.0	5.0	1	stim_5.png
52	1.0	5.0	1	stim_5.png
66	1.0	3.0	1	stim_3.png
72	1.0	3.0	1	stim_3.png
88	1.0	2.0	1	stim_2.png
96	1.0	5.0	1	stim_5.png
102	1.0	3.0	1	stim_3.png
110	1.0	4.0	1	stim_4.png
116	1.0	5.0	1	stim_5.png
134	1.0	2.0	1	stim_2.png
152	1.0	5.0	1	stim_5.png
164	1.0	3.0	1	stim_3.png
170	1.0	3.0	1	stim_3.png
176	1.0	4.0	1	stim_4.png
190	1.0	2.0	1	stim_2.png
198	1.0	5.0	1	stim_5.png
206	1.0	4.0	1	stim_4.png
212	1.0	3.0	1	stim_3.png
226	1.0	2.0	1	stim_2.png
238	1.0	2.0	1	stim_2.png
244	1.0	2.0	1	stim_2.png
250	1.0	5.0	1	stim_5.png
258	1.0	4.0	1	stim_4.png
266	1.0	2.0	1	stim_2.png
272	1.0	5.0	1	stim_5.png
288	1.0	4.0	1	stim_4.png
296	1.0	5.0	1	stim_5.png
314	1.0	2.0	1	stim_2.png
324	1.0	4.0	1	stim_4.png
330	1.0	4.0	1	stim_4.png
338	1.0	3.0	1	stim_3.png
350	1.0	5.0	1	stim_5.png
368	1.0	3.0	0	stim_3.png
378	1.0	2.0	1	stim_2.png
384	1.0	4.0	1	stim_4.png
400	1.0	2.0	1	stim_2.png
410	1.0	3.0	1	stim_3.png
424	1.0	3.0	1	stim_3.png
434	1.0	3.0	1	stim_3.png
440	1.0	4.0	1	stim_4.png
446	1.0	5.0	1	stim_5.png
452	1.0	2.0	1	stim_2.png
458	1.0	3.0	1	stim_3.png
466	1.0	4.0	1	stim_4.png
