onset	duration	trialType	correct	stim_file
2	1.0	4.0	1	stim_4.png
10	1.0	4.0	1	stim_4.png
16	1.0	3.0	1	stim_3.png
26	1.0	2.0	1	stim_2.png
32	1.0	3.0	1	stim_3.png
42	1.0	2.0	1	stim_2.png
50	1.0	5.0	1	stim_5.png
66	1.0	3.0	1	stim_3.png
80	1.0	4.0	1	stim_4.png
94	1.0	4.0	1	stim_4.png
102	1.0	4.0	1	stim_4.png
108	1.0	5.0	1	stim_5.png
116	1.0	3.0	1	stim_3.png
122	1.0	3.0	1	stim_3.png
140	1.0	3.0	1	stim_3.png
148	1.0	5.0	1	stim_5.png
160	1.0	2.0	1	stim_2.png
168	1.0	5.0	1	stim_5.png
178	1.0	2.0	1	stim_2.png
184	1.0	5.0	1	stim_5.png
190	1.0	3.0	1	stim_3.png
196	1.0	5.0	1	stim_5.png
214	1.0	2.0	1	stim_2.png
226	1.0	2.0	1	stim_2.png
232	1.0	4.0	1	stim_4.png
238	1.0	5.0	0	stim_5.png
244	1.0	4.0	1	stim_4.png
252	1.0	4.0	1	stim_4.png
258	1.0	3.0	1	stim_3.png
270	1.0	2.0	1	stim_2.png
278	1.0	4.0	1	stim_4.png
292	1.0	3.0	1	stim_3.png
308	1.0	3.0	1	stim_3.png
326	1.0	2.0	1	stim_2.png
342	1.0	2.0	1	stim_2.png
350	1.0	3.0	1	stim_3.png
366	1.0	5.0	1	stim_5.png
372	1.0	5.0	1	stim_5.png
382	1.0	2.0	1	stim_2.png
388	1.0	2.0	1	stim_2.png
394	1.0	5.0	1	stim_5.png
402	1.0	5.0	1	stim_5.png
410	1.0	3.0	0	stim_3.png
416	1.0	5.0	1	stim_5.png
430	1.0	4.0	1	stim_4.png
436	1.0	2.0	1	stim_2.png
454	1.0	4.0	0	stim_4.png
466	1.0	4.0	1	stim_4.png
