onset	duration	trialType	correct	stim_file
2	1.0	2.0	1	stim_2.png
8	1.0	4.0	1	stim_4.png
14	1.0	3.0	1	stim_3.png
20	1.0	2.0	1	stim_2.png
26	1.0	3.0	1	stim_3.png
34	1.0	4.0	1	stim_4.png
40	1.0	2.0	1	stim_2.png
56	1.0	3.0	1	stim_3.png
62	1.0	4.0	1	stim_4.png
68	1.0	2.0	1	stim_2.png
74	1.0	5.0	1	stim_5.png
82	1.0	5.0	1	stim_5.png
88	1.0	4.0	1	stim_4.png
96	1.0	2.0	1	stim_2.png
104	1.0	3.0	1	stim_3.png
120	1.0	3.0	1	stim_3.png
138	1.0	5.0	1	stim_5.png
150	1.0	4.0	1	stim_4.png
156	1.0	4.0	1	stim_4.png
164	1.0	3.0	1	stim_3.png
174	1.0	2.0	1	stim_2.png
186	1.0	4.0	1	stim_4.png
202	1.0	5.0	1	stim_5.png
210	1.0	2.0	1	stim_2.png
228	1.0	5.0	1	stim_5.png
242	1.0	2.0	1	stim_2.png
258	1.0	3.0	1	stim_3.png
268	1.0	4.0	0	stim_4.png
276	1.0	2.0	1	stim_2.png
294	1.0	2.0	1	stim_2.png
304	1.0	2.0	1	stim_2.png
318	1.0	5.0	1	stim_5.png
324	1.0	2.0	1	stim_2.png
342	1.0	4.0	1	stim_4.png
350	1.0	5.0	1	stim_5.png
356	1.0	5.0	1	stim_5.png
364	1.0	3.0	1	stim_3.png
372	1.0	5.0	1	stim_5.png
386	1.0	4.0	0	stim_4.png
396	1.0	3.0	1	stim_3.png
402	1.0	4.0	1	stim_4.png
410	1.0	5.0	1	stim_5.png
422	1.0	5.0	1	stim_5.png
428	1.0	3.0	1	stim_3.png
434	1.0	3.0	1	stim_3.png
442	1.0	5.0	1	stim_5.png
454	1.0	4.0	1	stim_4.png
468	1.0	3.0	1	stim_3.png
