onset	duration	trialType	correct	stim_file
2	1.0	5.0	0	stim_5.png
10	1.0	3.0	1	stim_3.png
22	1.0	3.0	1	stim_3.png
30	1.0	5.0	1	stim_5.png
38	1.0	5.0	1	stim_5.png
50	1.0	2.0	1	stim_2.png
56	1.0	2.0	1	stim_2.png
72	1.0	5.0	1	stim_5.png
82	1.0	5.0	1	stim_5.png
90	1.0	2.0	1	stim_2.png
96	1.0	2.0	1	stim_2.png
108	1.0	4.0	1	stim_4.png
118	1.0	4.0	1	stim_4.png
124	1.0	4.0	1	stim_4.png
138	1.0	3.0	1	stim_3.png
146	1.0	4.0	1	stim_4.png
152	1.0	4.0	1	stim_4.png
158	1.0	5.0	1	stim_5.png
164	1.0	3.0	1	stim_3.png
170	1.0	4.0	1	stim_4.png
188	1.0	5.0	1	stim_5.png
194	1.0	4.0	1	stim_4.png
210	1.0	2.0	1	stim_2.png
220	1.0	4.0	1	stim_4.png
226	1.0	5.0	1	stim_5.png
234	1.0	5.0	1	stim_5.png
240	1.0	2.0	1	stim_2.png
258	1.0	5.0	1	stim_5.png
268	1.0	3.0	1	stim_3.png
280	1.0	2.0	1	stim_2.png
294	1.0	2.0	1	stim_2.png
300	1.0	3.0	1	stim_3.png
308	1.0	2.0	1	stim_2.png
314	1.0	2.0	1	stim_2.png
332	1.0	4.0	1	stim_4.png
348	1.0	5.0	1	stim_5.png
364	1.0	4.0	1	stim_4.png
372	1.0	3.0	1	stim_3.png
380	1.0	3.0	1	stim_3.png
398	1.0	2.0	1	stim_2.png
412	1.0	3.0	1	stim_3.png
420	1.0	5.0	1	stim_5.png
426	1.0	3.0	1	stim_3.png
434	1.0	3.0	1	stim_3.png
440	1.0	2.0	1	stim_2.png
446	1.0	3.0	1	stim_3.png
454	1.0	4.0	1	stim_4.png
468	1.0	4.0	1	stim_4.png
