onset	duration	trialType	correct	stim_file
2	1.0	2.0	1	stim_2.png
16	1.0	4.0	1	stim_4.png
24	1.0	2.0	1	stim_2.png
32	1.0	5.0	1	stim_5.png
38	1.0	3.0	1	stim_3.png
44	1.0	3.0	1	stim_3.png
52	1.0	4.0	1	stim_4.png
70	1.0	4.0	1	stim_4.png
76	1.0	5.0	1	stim_5.png
90	1.0	5.0	1	stim_5.png
106	1.0	3.0	1	stim_3.png
118	1.0	2.0	1	stim_2.png
128	1.0	3.0	1	stim_3.png
136	1.0	2.0	1	stim_2.png
152	1.0	3.0	1	stim_3.png
166	1.0	4.0	1	stim_4.png
178	1.0	3.0	1	stim_3.png
186	1.0	3.0	1	stim_3.png
194	1.0	5.0	1	stim_5.png
210	1.0	3.0	1	stim_3.png
218	1.0	2.0	1	stim_2.png
236	1.0	5.0	1	stim_5.png
242	1.0	2.0	1	stim_2.png
248	1.0	2.0	1	stim_2.png
256	1.0	3.0	1	stim_3.png
262	1.0	4.0	1	stim_4.png
272	1.0	4.0	1	stim_4.png
290	1.0	3.0	1	stim_3.png
300	1.0	5.0	1	stim_5.png
316	1.0	5.0	1	stim_5.png
322	1.0	4.0	0	stim_4.png
330	1.0	2.0	1	stim_2.png
336	1.0	4.0	1	stim_4.png
342	1.0	3.0	1	stim_3.png
350	1.0	5.0	1	stim_5.png
360	1.0	2.0	1	stim_2.png
366	1.0	5.0	1	stim_5.png
378	1.0	4.0	1	stim_4.png
384	1.0	2.0	1	stim_2.png
390	1.0	5.0	1	stim_5.png
408	1.0	4.0	1	stim_4.png
422	1.0	3.0	1	stim_3.png
428	1.0	4.0	1	stim_4.png
434	1.0	5.0	1	stim_5.png
440	1.0	2.0	1	stim_2.png
448	1.0	5.0	1	stim_5.png
456	1.0	2.0	1	stim_2.png
468	1.0	4.0	1	stim_4.png
