onset	duration	trialType	correct	stim_file
2	1.0	3.0	1	stim_3.png
10	1.0	2.0	1	stim_2.png
26	1.0	4.0	1	stim_4.png
40	1.0	4.0	1	stim_4.png
52	1.0	2.0	1	stim_2.png
58	1.0	5.0	1	stim_5.png
64	1.0	4.0	1	stim_4.png
70	1.0	5.0	1	stim_5.png
76	1.0	2.0	1	stim_2.png
82	1.0	2.0	1	stim_2.png
88	1.0	4.0	1	stim_4.png
106	1.0	4.0	1	stim_4.png
122	1.0	5.0	1	stim_5.png
132	1.0	2.0	1	stim_2.png
140	1.0	5.0	1	stim_5.png
152	1.0	4.0	1	stim_4.png
158	1.0	5.0	1	stim_5.png
164	1.0	5.0	1	stim_5.png
172	1.0	5.0	1	stim_5.png
178	1.0	3.0	1	stim_3.png
188	1.0	3.0	1	stim_3.png
196	1.0	3.0	1	stim_3.png
204	1.0	4.0	1	stim_4.png
220	1.0	2.0	1	stim_2.png
228	1.0	3.0	1	stim_3.png
246	1.0	4.0	1	stim_4.png
252	1.0	3.0	1	stim_3.png
260	1.0	2.0	1	stim_2.png
274	1.0	4.0	1	stim_4.png
282	1.0	5.0	1	stim_5.png
288	1.0	3.0	1	stim_3.png
294	1.0	2.0	1	stim_2.png
312	1.0	3.0	1	stim_3.png
318	1.0	4.0	1	stim_4.png
334	1.0	2.0	1	stim_2.png
348	1.0	3.0	1	stim_3.png
362	1.0	5.0	1	stim_5.png
370	1.0	3.0	1	stim_3.png
380	1.0	4.0	1	stim_4.png
392	1.0	5.0	1	stim_5.png
398	1.0	3.0	1	stim_3.png
408	1.0	2.0	1	stim_2.png
414	1.0	4.0	1	stim_4.png
422	1.0	2.0	1	stim_2.png
428	1.0	5.0	1	stim_5.png
436	1.0	5.0	1	stim_5.png
454	1.0	3.0	1	stim_3.png
462	1.0	2.0	1	stim_2.png
