onset	duration	trialType	correct	stim_file
2	1.0	4.0	1	stim_4.png
20	1.0	3.0	1	stim_3.png
28	1.0	3.0	1	stim_3.png
34	1.0	3.0	1	stim_3.png
52	1.0	4.0	1	stim_4.png
66	1.0	3.0	1	stim_3.png
72	1.0	5.0	1	stim_5.png
82	1.0	4.0	1	stim_4.png
96	1.0	3.0	1	stim_3.png
112	1.0	4.0	1	stim_4.png
128	1.0	4.0	1	stim_4.png
136	1.0	2.0	1	stim_2.png
148	1.0	3.0	1	stim_3.png
154	1.0	4.0	1	stim_4.png
164	1.0	5.0	1	stim_5.png
170	1.0	2.0	1	stim_2.png
186	1.0	5.0	1	stim_5.png
204	1.0	5.0	1	stim_5.png
210	1.0	2.0	1	stim_2.png
216	1.0	2.0	1	stim_2.png
224	1.0	2.0	1	stim_2.png
230	1.0	3.0	1	stim_3.png
236	1.0	3.0	1	stim_3.png
244	1.0	5.0	0	stim_5.png
254	1.0	4.0	1	stim_4.png
266	1.0	2.0	1	stim_2.png
272	1.0	4.0	1	stim_4.png
280	1.0	3.0	1	stim_3.png
298	1.0	2.0	1	stim_2.png
304	1.0	2.0	1	stim_2.png
316	1.0	2.0	1	stim_2.png
322	1.0	5.0	1	stim_5.png
336	1.0	5.0	1	stim_5.png
342	1.0	2.0	1	stim_2.png
348	1.0	5.0	1	stim_5.png
360	1.0	4.0	1	stim_4.png
368	1.0	3.0	1	stim_3.png
376	1.0	5.0	1	stim_5.png
384	1.0	4.0	1	stim_4.png
392	1.0	5.0	1	stim_5.png
398	1.0	3.0	1	stim_3.png
406	1.0	2.0	1	stim_2.png
420	1.0	4.0	1	stim_4.png
428	1.0	4.0	1	stim_4.png
444	1.0	5.0	1	stim_5.png
450	1.0	5.0	1	stim_5.png
460	1.0	3.0	1	stim_3.png
468	1.0	2.0	1	stim_2.png
