onset	duration	trialType	correct	stim_file
2	1.0	2.0	1	stim_2.png
10	1.0	4.0	1	stim_4.png
18	1.0	5.0	1	stim_5.png
26	1.0	5.0	1	stim_5.png
34	1.0	2.0	1	stim_2.png
48	1.0	3.0	1	stim_3.png
66	1.0	2.0	1	stim_2.png
74	1.0	4.0	1	stim_4.png
80	1.0	5.0	1	stim_5.png
92	1.0	3.0	1	stim_3.png
98	1.0	2.0	1	stim_2.png
112	1.0	2.0	1	stim_2.png
122	1.0	2.0	1	stim_2.png
128	1.0	4.0	1	stim_4.png
134	1.0	5.0	1	stim_5.png
140	1.0	4.0	1	stim_4.png
146	1.0	5.0	1	stim_5.png
152	1.0	5.0	1	stim_5.png
166	1.0	4.0	1	stim_4.png
176	1.0	3.0	1	stim_3.png
184	1.0	4.0	1	stim_4.png
192	1.0	5.0	1	stim_5.png
198	1.0	4.0	1	stim_4.png
204	1.0	2.0	1	stim_2.png
214	1.0	3.0	1	stim_3.png
232	1.0	4.0	1	stim_4.png
244	1.0	5.0	1	stim_5.png
254	1.0	4.0	1	stim_4.png
260	1.0	4.0	1	stim_4.png
266	1.0	2.0	1	stim_2.png
278	1.0	4.0	1	stim_4.png
290	1.0	5.0	1	stim_5.png
306	1.0	3.0	1	stim_3.png
320	1.0	3.0	1	stim_3.png
328	1.0	3.0	1	stim_3.png
334	1.0	3.0	1	stim_3.png
342	1.0	3.0	1	stim_3.png
358	1.0	2.0	1	stim_2.png
374	1.0	5.0	1	stim_5.png
392	1.0	2.0	0	stim_2.png
398	1.0	5.0	1	stim_5.png
404	1.0	2.0	1	stim_2.png
412	1.0	2.0	1	stim_2.png
430	1.0	3.0	1	stim_3.png
438	1.0	3.0	1	stim_3.png
444	1.0	5.0	1	stim_5.png
450	1.0	4.0	1	stim_4.png
466	1.0	3.0	1	stim_3.png
