onset	duration	trialType	correct	stim_file
2	1.0	3.0	1	stim_3.png
8	1.0	5.0	1	stim_5.png
14	1.0	3.0	1	stim_3.png
20	1.0	2.0	1	stim_2.png
26	1.0	3.0	1	stim_3.png
42	1.0	3.0	1	stim_3.png
58	1.0	3.0	1	stim_3.png
72	1.0	2.0	1	stim_2.png
78	1.0	2.0	1	stim_2.png
96	1.0	5.0	1	stim_5.png
106	1.0	2.0	1	stim_2.png
112	1.0	2.0	1	stim_2.png
130	1.0	3.0	1	stim_3.png
138	1.0	3.0	1	stim_3.png
148	1.0	5.0	0	stim_5.png
160	1.0	5.0	1	stim_5.png
174	1.0	4.0	1	stim_4.png
184	1.0	5.0	1	stim_5.png
190	1.0	4.0	1	stim_4.png
200	1.0	3.0	1	stim_3.png
218	1.0	2.0	1	stim_2.png
226	1.0	4.0	1	stim_4.png
234	1.0	5.0	1	stim_5.png
240	1.0	2.0	1	stim_2.png
256	1.0	2.0	1	stim_2.png
262	1.0	2.0	1	stim_2.png
268	1.0	4.0	1	stim_4.png
276	1.0	5.0	1	stim_5.png
290	1.0	2.0	1	stim_2.png
302	1.0	5.0	1	stim_5.png
310	1.0	4.0	1	stim_4.png
316	1.0	3.0	1	stim_3.png
322	1.0	3.0	1	stim_3.png
328	1.0	4.0	1	stim_4.png
346	1.0	5.0	1	stim_5.png
354	1.0	5.0	1	stim_5.png
362	1.0	5.0	1	stim_5.png
370	1.0	2.0	1	stim_2.png
376	1.0	4.0	1	stim_4.png
390	1.0	4.0	1	stim_4.png
398	1.0	3.0	1	stim_3.png
410	1.0	4.0	1	stim_4.png
418	1.0	3.0	1	stim_3.png
430	1.0	5.0	1	stim_5.png
438	1.0	2.0	1	stim_2.png
444	1.0	4.0	1	stim_4.png
450	1.0	4.0	1	stim_4.png
458	1.0	4.0	1	stim_4.png
