onset	duration	trialType	correct	stim_file
2	1.0	3.0	1	stim_3.png
14	1.0	3.0	1	stim_3.png
22	1.0	5.0	1	stim_5.png
28	1.0	4.0	1	stim_4.png
36	1.0	4.0	1	stim_4.png
44	1.0	5.0	1	stim_5.png
50	1.0	5.0	1	stim_5.png
64	1.0	2.0	1	stim_2.png
70	1.0	2.0	1	stim_2.png
76	1.0	2.0	1	stim_2.png
82	1.0	3.0	1	stim_3.png
88	1.0	2.0	1	stim_2.png
94	1.0	3.0	1	stim_3.png
100	1.0	2.0	1	stim_2.png
112	1.0	4.0	1	stim_4.png
120	1.0	3.0	1	stim_3.png
132	1.0	5.0	1	stim_5.png
150	1.0	4.0	1	stim_4.png
156	1.0	2.0	1	stim_2.png
166	1.0	4.0	1	stim_4.png
184	1.0	3.0	1	stim_3.png
192	1.0	4.0	1	stim_4.png
200	1.0	4.0	1	stim_4.png
216	1.0	2.0	1	stim_2.png
222	1.0	4.0	1	stim_4.png
236	1.0	5.0	1	stim_5.png
246	1.0	5.0	1	stim_5.png
252	1.0	3.0	1	stim_3.png
266	1.0	3.0	1	stim_3.png
274	1.0	5.0	1	stim_5.png
282	1.0	3.0	1	stim_3.png
300	1.0	3.0	1	stim_3.png
306	1.0	2.0	1	stim_2.png
312	1.0	4.0	1	stim_4.png
318	1.0	3.0	1	stim_3.png
328	1.0	2.0	1	stim_2.png
344	1.0	5.0	0	stim_5.png
350	1.0	4.0	1	stim_4.png
366	1.0	2.0	1	stim_2.png
372	1.0	4.0	1	stim_4.png
386	1.0	2.0	1	stim_2.png
404	1.0	5.0	1	stim_5.png
412	1.0	4.0	1	stim_4.png
420	1.0	5.0	1	stim_5.png
428	1.0	2.0	1	stim_2.png
438	1.0	5.0	1	stim_5.png
454	1.0	5.0	1	stim_5.png
462	1.0	3.0	1	stim_3.png
