onset	duration	trialType	correct	stim_file
2	1.0	3.0	1	stim_3.png
10	1.0	5.0	1	stim_5.png
16	1.0	4.0	1	stim_4.png
22	1.0	3.0	1	stim_3.png
30	1.0	2.0	1	stim_2.png
38	1.0	3.0	1	stim_3.png
52	1.0	4.0	1	stim_4.png
58	1.0	3.0	1	stim_3.png
68	1.0	2.0	1	stim_2.png
86	1.0	3.0	1	stim_3.png
92	1.0	2.0	1	stim_2.png
108	1.0	2.0	1	stim_2.png
122	1.0	2.0	1	stim_2.png
130	1.0	4.0	1	stim_4.png
148	1.0	4.0	1	stim_4.png
158	1.0	3.0	1	stim_3.png
174	1.0	5.0	1	stim_5.png
180	1.0	3.0	1	stim_3.png
186	1.0	5.0	1	stim_5.png
194	1.0	3.0	1	stim_3.png
200	1.0	5.0	1	stim_5.png
206	1.0	2.0	1	stim_2.png
214	1.0	5.0	1	stim_5.png
220	1.0	2.0	1	stim_2.png
226	1.0	5.0	1	stim_5.png
242	1.0	4.0	0	stim_4.png
248	1.0	2.0	1	stim_2.png
260	1.0	5.0	1	stim_5.png
268	1.0	4.0	1	stim_4.png
276	1.0	4.0	1	stim_4.png
282	1.0	4.0	1	stim_4.png
292	1.0	4.0	1	stim_4.png
302	1.0	4.0	1	stim_4.png
308	1.0	3.0	1	stim_3.png
320	1.0	3.0	1	stim_3.png
334	1.0	5.0	1	stim_5.png
342	1.0	4.0	1	stim_4.png
358	1.0	2.0	1	stim_2.png
370	1.0	5.0	1	stim_5.png
376	1.0	3.0	1	stim_3.png
384	1.0	5.0	1	stim_5.png
390	1.0	2.0	1	stim_2.png
396	1.0	2.0	1	stim_2.png
414	1.0	5.0	1	stim_5.png
428	1.0	4.0	1	stim_4.png
436	1.0	2.0	1	stim_2.png
448	1.0	3.0	1	stim_3.png
466	1.0	5.0	1	stim_5.png
