onset	duration	trialType	correct	stim_file
2	1.0	5.0	1	stim_5.png
8	1.0	5.0	1	stim_5.png
16	1.0	3.0	1	stim_3.png
30	1.0	5.0	1	stim_5.png
44	1.0	4.0	1	stim_4.png
54	1.0	3.0	1	stim_3.png
60	1.0	4.0	1	stim_4.png
76	1.0	2.0	1	stim_2.png
90	1.0	4.0	1	stim_4.png
100	1.0	2.0	1	stim_2.png
106	1.0	5.0	1	stim_5.png
124	1.0	3.0	1	stim_3.png
136	1.0	2.0	1	stim_2.png
144	1.0	3.0	1	stim_3.png
152	1.0	4.0	1	stim_4.png
168	1.0	4.0	1	stim_4.png
176	1.0	2.0	1	stim_2.png
184	1.0	2.0	1	stim_2.png
192	1.0	5.0	1	stim_5.png
200	1.0	3.0	1	stim_3.png
206	1.0	4.0	1	stim_4.png
212	1.0	3.0	1	stim_3.png
220	1.0	5.0	1	stim_5.png
226	1.0	5.0	1	stim_5.png
232	1.0	3.0	1	stim_3.png
240	1.0	4.0	1	stim_4.png
256	1.0	4.0	1	stim_4.png
268	1.0	5.0	1	stim_5.png
280	1.0	3.0	1	stim_3.png
286	1.0	5.0	1	stim_5.png
292	1.0	5.0	1	stim_5.png
298	1.0	5.0	1	stim_5.png
308	1.0	2.0	1	stim_2.png
316	1.0	3.0	1	stim_3.png
330	1.0	3.0	1	stim_3.png
348	1.0	4.0	1	stim_4.png
354	1.0	3.0	1	stim_3.png
360	1.0	5.0	1	stim_5.png
378	1.0	2.0	1	stim_2.png
384	1.0	4.0	1	stim_4.png
394	1.0	2.0	1	stim_2.png
402	1.0	2.0	1	stim_2.png
414	1.0	4.0	1	stim_4.png
420	1.0	2.0	1	stim_2.png
426	1.0	4.0	1	stim_4.png
432	1.0	2.0	1	stim_2.png
450	1.0	2.0	1	stim_2.png
466	1.0	3.0	1	stim_3.png
