onset	duration	trialType	correct	stim_file
2	1.0	5.0	1	stim_5.png
20	1.0	2.0	1	stim_2.png
30	1.0	5.0	1	stim_5.png
44	1.0	5.0	1	stim_5.png
52	1.0	5.0	1	stim_5.png
68	1.0	3.0	1	stim_3.png
74	1.0	2.0	1	stim_2.png
80	1.0	2.0	1	stim_2.png
90	1.0	3.0	1	stim_3.png
98	1.0	4.0	1	stim_4.png
104	1.0	3.0	1	stim_3.png
110	1.0	3.0	1	stim_3.png
118	1.0	2.0	1	stim_2.png
126	1.0	3.0	1	stim_3.png
142	1.0	2.0	1	stim_2.png
148	1.0	4.0	1	stim_4.png
160	1.0	5.0	1	stim_5.png
170	1.0	5.0	1	stim_5.png
188	1.0	3.0	1	stim_3.png
206	1.0	3.0	1	stim_3.png
214	1.0	3.0	1	stim_3.png
226	1.0	2.0	1	stim_2.png
234	1.0	5.0	1	stim_5.png
240	1.0	4.0	1	stim_4.png
254	1.0	3.0	1	stim_3.png
260	1.0	3.0	1	stim_3.png
266	1.0	4.0	1	stim_4.png
272	1.0	4.0	1	stim_4.png
280	1.0	5.0	1	stim_5.png
298	1.0	3.0	1	stim_3.png
306	1.0	5.0	1	stim_5.png
312	1.0	4.0	1	stim_4.png
320	1.0	2.0	1	stim_2.png
328	1.0	4.0	1	stim_4.png
342	1.0	3.0	1	stim_3.png
348	1.0	4.0	1	stim_4.png
354	1.0	4.0	1	stim_4.png
370	1.0	4.0	1	stim_4.png
376	1.0	2.0	1	stim_2.png
382	1.0	5.0	1	stim_5.png
398	1.0	2.0	1	stim_2.png
406	1.0	5.0	1	stim_5.png
414	1.0	2.0	1	stim_2.png
428	1.0	4.0	1	stim_4.png
440	1.0	2.0	1	stim_2.png
450	1.0	5.0	1	stim_5.png
456	1.0	4.0	1	stim_4.png
462	1.0	2.0	1	stim_2.png
