onset	duration	trialType	correct	stim_file
2	1.0	2.0	1	stim_2.png
8	1.0	5.0	1	stim_5.png
24	1.0	4.0	1	stim_4.png
30	1.0	2.0	1	stim_2.png
42	1.0	2.0	1	stim_2.png
48	1.0	4.0	1	stim_4.png
64	1.0	3.0	1	stim_3.png
70	1.0	2.0	1	stim_2.png
78	1.0	2.0	1	stim_2.png
88	1.0	4.0	1	stim_4.png
94	1.0	3.0	1	stim_3.png
102	1.0	5.0	1	stim_5.png
114	1.0	2.0	1	stim_2.png
120	1.0	2.0	1	stim_2.png
128	1.0	3.0	1	stim_3.png
134	1.0	4.0	1	stim_4.png
140	1.0	4.0	1	stim_4.png
146	1.0	3.0	1	stim_3.png
154	1.0	5.0	1	stim_5.png
164	1.0	4.0	1	stim_4.png
178	1.0	2.0	1	stim_2.png
190	1.0	5.0	1	stim_5.png
204	1.0	5.0	1	stim_5.png
212	1.0	5.0	1	stim_5.png
220	1.0	5.0	1	stim_5.png
228	1.0	3.0	1	stim_3.png
234	1.0	5.0	1	stim_5.png
242	1.0	2.0	1	stim_2.png
248	1.0	3.0	1	stim_3.png
256	1.0	3.0	1	stim_3.png
268	1.0	4.0	1	stim_4.png
274	1.0	2.0	1	stim_2.png
284	1.0	2.0	1	stim_2.png
290	1.0	5.0	1	stim_5.png
306	1.0	4.0	1	stim_4.png
312	1.0	4.0	1	stim_4.png
330	1.0	2.0	1	stim_2.png
336	1.0	4.0	1	stim_4.png
352	1.0	5.0	1	stim_5.png
370	1.0	5.0	1	stim_5.png
388	1.0	4.0	1	stim_4.png
402	1.0	3.0	1	stim_3.png
412	1.0	3.0	1	stim_3.png
420	1.0	3.0	1	stim_3.png
438	1.0	4.0	1	stim_4.png
446	1.0	3.0	1	stim_3.png
452	1.0	5.0	1	stim_5.png
460	1.0	3.0	1	stim_3.png
