onset	duration	trialType	correct	stim_file
2	1.0	2.0	1	stim_2.png
16	1.0	2.0	1	stim_2.png
24	1.0	5.0	1	stim_5.png
30	1.0	4.0	1	stim_4.png
36	1.0	2.0	1	stim_2.png
42	1.0	2.0	1	stim_2.png
54	1.0	2.0	1	stim_2.png
72	1.0	5.0	1	stim_5.png
88	1.0	4.0	1	stim_4.png
104	1.0	5.0	1	stim_5.png
122	1.0	4.0	1	stim_4.png
130	1.0	2.0	1	stim_2.png
138	1.0	5.0	1	stim_5.png
144	1.0	4.0	0	stim_4.png
154	1.0	2.0	1	stim_2.png
162	1.0	3.0	1	stim_3.png
178	1.0	4.0	0	stim_4.png
186	1.0	5.0	1	stim_5.png
198	1.0	5.0	0	stim_5.png
214	1.0	5.0	1	stim_5.png
220	1.0	5.0	1	stim_5.png
234	1.0	3.0	1	stim_3.png
244	1.0	3.0	0	stim_3.png
252	1.0	4.0	0	stim_4.png
260	1.0	3.0	0	stim_3.png
268	1.0	5.0	1	stim_5.png
276	1.0	5.0	1	stim_5.png
282	1.0	4.0	1	stim_4.png
294	1.0	5.0	0	stim_5.png
302	1.0	4.0	1	stim_4.png
308	1.0	3.0	1	stim_3.png
314	1.0	3.0	0	stim_3.png
328	1.0	4.0	0	stim_4.png
334	1.0	3.0	0	stim_3.png
352	1.0	2.0	1	stim_2.png
358	1.0	3.0	1	stim_3.png
368	1.0	5.0	0	stim_5.png
378	1.0	2.0	0	stim_2.png
386	1.0	4.0	0	stim_4.png
404	1.0	3.0	1	stim_3.png
410	1.0	3.0	1	stim_3.png
424	1.0	2.0	0	stim_2.png
436	1.0	2.0	1	stim_2.png
442	1.0	3.0	1	stim_3.png
448	1.0	4.0	1	stim_4.png
454	1.0	2.0	1	stim_2.png
462	1.0	4.0	1	stim_4.png
468	1.0	3.0	1	stim_3.png
